,Isolate,MOXIFLOXACIN
3965,site.06.subj.13304.lab.06MIL2134.iso.1,0.7212468385696411
3966,site.06.subj.13307.lab.06MIL2105.iso.1,0.7212468385696411
3967,site.06.subj.13308.lab.06MIL2104.iso.1,0.7212468385696411
3968,site.06.subj.13309.lab.06MIL2141.iso.1,0.7212468385696411
3969,site.06.subj.13310.lab.06MIL2142.iso.1,0.7212468385696411
3970,site.06.subj.13311.lab.06MIL2143.iso.1,0.722032368183136
3971,site.06.subj.13312.lab.06MIL2106.iso.1,0.721887469291687
3972,site.06.subj.13319.lab.06MIL2145.iso.1,0.7212468385696411
3973,site.06.subj.13327.lab.06MIL2074.iso.1,0.7212468385696411
3974,site.06.subj.13338.lab.06MIL2227.iso.1,0.023217976093292236
3975,site.06.subj.13340.lab.06MIL2175.iso.1,0.722032368183136
3976,site.06.subj.13344.lab.06MIL2174.iso.1,0.7212468385696411
3977,site.06.subj.13345.lab.06MIL2075.iso.1,0.7212468385696411
3978,site.06.subj.13346.lab.06MIL2235.iso.1,0.7149542570114136
3979,site.06.subj.13348.lab.06MIL2173.iso.1,0.7212468385696411
3980,site.06.subj.13357.lab.06MIL2171.iso.1,0.7212468385696411
3981,site.06.subj.13367.lab.06MIL2051.iso.1,0.7212468385696411
3982,site.06.subj.13373.lab.06MIL2228.iso.1,0.7231326699256897
3983,site.06.subj.13376.lab.06MIL2099.iso.1,0.7212468385696411
3984,site.06.subj.13381.lab.06MIL2167.iso.1,0.722032368183136
3985,site.06.subj.13385.lab.06MIL2107.iso.1,0.7212468385696411
3986,site.06.subj.13386.lab.06MIL2166.iso.1,0.7212468385696411
3987,site.06.subj.13387.lab.06MIL2057.iso.1,0.7212468385696411
3988,site.06.subj.13388.lab.06MIL2131.iso.1,0.722032368183136
3989,site.06.subj.13390.lab.06MIL2084.iso.1,0.7212468385696411
3990,site.06.subj.13394.lab.06MIL2053.iso.1,0.7212468385696411
3991,site.06.subj.13400.lab.06MIL2024.iso.1,0.05829554796218872
3992,site.06.subj.13403.lab.06MIL2025.iso.1,0.08159786462783813
3993,site.06.subj.13405.lab.06MIL2100.iso.1,0.7216476202011108
3994,site.06.subj.13408.lab.06MIL2085.iso.1,0.7212468385696411
3995,site.06.subj.13415.lab.06MIL2160.iso.1,0.722032368183136
3996,site.06.subj.13421.lab.06MIL2150.iso.1,0.7212468385696411
3997,site.06.subj.13425.lab.06MIL2159.iso.1,0.7149542570114136
3998,site.06.subj.13427.lab.06MIL2077.iso.1,0.7212468385696411
3999,site.06.subj.13428.lab.06MIL2108.iso.1,0.7212468385696411
4000,site.06.subj.13429.lab.06MIL2054.iso.1,0.7212468385696411
4001,site.06.subj.13433.lab.06MIL2081.iso.1,0.7212468385696411
4002,site.06.subj.13435.lab.06MIL2126.iso.1,0.7212468385696411
4003,site.06.subj.13439.lab.06MIL2050.iso.1,0.722032368183136
4004,site.06.subj.14009.lab.06MIL2020.iso.1,0.7212468385696411
4005,site.06.subj.14011.lab.06MIL2022.iso.1,0.7212468385696411
4006,site.06.subj.14012.lab.06MIL2162.iso.1,0.023227691650390625
4007,site.06.subj.14015.lab.06MIL2154.iso.1,0.7212468385696411
4008,site.06.subj.14017.lab.06MIL2234.iso.1,0.08138948678970337
4009,site.06.subj.14022.lab.06MIL2233.iso.1,0.7212468385696411
4010,site.06.subj.14027.lab.06MIL2237.iso.1,0.722032368183136
4011,site.06.subj.14028.lab.06MIL2239.iso.1,0.722032368183136
4012,site.06.subj.A199.lab.06MIL1312.iso.1,0.7247316241264343
4013,site.06.subj.A33596.lab.06MIL1822.iso.1,0.7212468385696411
4014,site.06.subj.A42892.lab.06MIL1309.iso.1,0.7212468385696411
4015,site.06.subj.A43088.lab.06MIL1378.iso.1,0.7212468385696411
4016,site.06.subj.A43267.lab.06MIL1292.iso.1,0.08159786462783813
4017,site.06.subj.A43631.lab.06MIL1388.iso.1,0.7212976217269897
4018,site.06.subj.A43639.lab.06MIL1381.iso.1,0.7212468385696411
4019,site.06.subj.A43644.lab.06MIL1300.iso.1,0.7149542570114136
4020,site.06.subj.A43689.lab.06MIL1813.iso.1,0.7212468385696411
4021,site.06.subj.A43712.lab.06MIL1382.iso.1,0.7212468385696411
4022,site.06.subj.A43713.lab.06MIL1821.iso.1,0.7212468385696411
4023,site.06.subj.A43733.lab.06MIL1318.iso.1,0.7212468385696411
4024,site.06.subj.A43740.lab.06MIL1324.iso.1,0.7212468385696411
4025,site.06.subj.A43767.lab.06MIL1491.iso.1,0.7212468385696411
4026,site.06.subj.A43783.lab.06MIL1334.iso.1,0.7212468385696411
4027,site.06.subj.A43794.lab.06MIL1386.iso.1,0.7212468385696411
4028,site.06.subj.A43821.lab.06MIL1325.iso.1,0.7212468385696411
4029,site.06.subj.A43836.lab.06MIL1310.iso.1,0.7212976217269897
4030,site.06.subj.A43843.lab.06MIL1315.iso.1,0.7149542570114136
4031,site.06.subj.A43860.lab.06MIL1323.iso.1,0.7149542570114136
4032,site.06.subj.A43877.lab.06MIL1304.iso.1,0.7212468385696411
4033,site.06.subj.A43919.lab.06MIL1330.iso.1,0.7214332222938538
4034,site.06.subj.A43932.lab.06MIL1301.iso.1,0.722032368183136
4035,site.06.subj.A43939.lab.06MIL1314.iso.1,0.7212468385696411
4036,site.06.subj.A43956.lab.06MIL1320.iso.1,0.722123920917511
4037,site.06.subj.A43972.lab.06MIL1295.iso.1,0.7149542570114136
4038,site.06.subj.A43981.lab.06MIL1391.iso.1,0.7212468385696411
4039,site.06.subj.A43985.lab.06MIL1321.iso.1,0.7212468385696411
4040,site.06.subj.A43986.lab.06MIL1387.iso.1,0.7212468385696411
4041,site.06.subj.A623.lab.06MIL1814.iso.1,0.7214781045913696
4042,site.06.subj.A708.lab.06MIL1384.iso.1,0.7212468385696411
4043,site.06.subj.A712.lab.06MIL1326.iso.1,0.7149542570114136
4044,site.06.subj.A734.lab.06MIL1815.iso.1,0.7212976217269897
4045,site.06.subj.A843.lab.06MIL1329.iso.1,0.7212468385696411
4046,site.06.subj.AF11681.lab.06MIL1559.iso.1,0.023191064596176147
4047,site.06.subj.AF13199.lab.06MIL1560.iso.1,0.7212468385696411
4048,site.06.subj.AF15143.lab.06MIL1545.iso.1,0.7212468385696411
4049,site.06.subj.AF5011.lab.06MIL1548.iso.1,0.023191064596176147
4050,site.06.subj.AF8953.lab.06MIL1585.iso.1,0.023191064596176147
4051,site.06.subj.ATH_0064-14.lab.06MIL0159.iso.1,0.0351010262966156
4052,site.06.subj.ATH_0078-14.lab.06MIL0218.iso.1,0.7212468385696411
4053,site.06.subj.ATH_0082-14.lab.06MIL0272.iso.1,0.7212468385696411
4054,site.06.subj.ATH_0083-14.lab.06MIL0302.iso.1,0.7212468385696411
4055,site.06.subj.ATH_0390-14.lab.06MIL0227.iso.1,0.7215133905410767
4056,site.06.subj.BVH_0001-14.lab.06MIL0234.iso.1,0.08138948678970337
4057,site.06.subj.BVH_0008-14.lab.06MIL0198.iso.1,0.0815436840057373
4058,site.06.subj.BVH_0012-14.lab.06MIL0240.iso.1,0.7212468385696411
4059,site.06.subj.BVH_0014-14.lab.06MIL0238.iso.1,0.7212468385696411
4060,site.06.subj.BVH_0027-14.lab.06MIL0383.iso.1,0.08162376284599304
4061,site.06.subj.BVH_0029-14.lab.06MIL0382.iso.1,0.7212468385696411
4062,site.06.subj.D001218.lab.06MIL1343.iso.1,0.08138948678970337
4063,site.06.subj.D003518.lab.06MIL1358.iso.1,0.7212468385696411
4064,site.06.subj.D025518.lab.06MIL1356.iso.1,0.7212468385696411
4065,site.06.subj.D0296-17.lab.06MIL1544.iso.1,0.0811738669872284
4066,site.06.subj.D0470-17.lab.06MIL1549.iso.1,0.7212468385696411
4067,site.06.subj.D0543-17.lab.06MIL1561.iso.1,0.7210352420806885
4068,site.06.subj.D130016.lab.06MIL1349.iso.1,0.7212468385696411
4069,site.06.subj.D135017.lab.06MIL1350.iso.1,0.7212468385696411
4070,site.06.subj.D156716.lab.06MIL1347.iso.1,0.023191064596176147
4071,site.06.subj.D160516.lab.06MIL1355.iso.1,0.7261267304420471
4072,site.06.subj.D195016.lab.06MIL1354.iso.1,0.7212468385696411
4073,site.06.subj.D210116.lab.06MIL1348.iso.1,0.7212468385696411
4074,site.06.subj.DJB11.lab.06MIL1512.iso.1,0.023489296436309814
4075,site.06.subj.DJB16.lab.06MIL1510.iso.1,0.7212098836898804
4076,site.06.subj.DJB25.lab.06MIL1520.iso.1,0.7215518951416016
4077,site.06.subj.DJB34.lab.06MIL1515.iso.1,0.7215518951416016
4078,site.06.subj.DJB35.lab.06MIL1516.iso.1,0.7248378992080688
4079,site.06.subj.DJB39.lab.06MIL1517.iso.1,0.7213976979255676
4080,site.06.subj.DJB40.lab.06MIL1518.iso.1,0.7212098836898804
4081,site.06.subj.DJB41.lab.06MIL1519.iso.1,0.14871177077293396
4082,site.06.subj.DJB43.lab.06MIL1522.iso.1,0.7212468385696411
4083,site.06.subj.DJB47.lab.06MIL1523.iso.1,0.7212098836898804
4084,site.06.subj.GDH-52290.lab.06MIL0106.iso.1,0.7212468385696411
4085,site.06.subj.GDH_0543-14.lab.06MIL0049.iso.1,0.7212468385696411
4086,site.06.subj.GDH_17993.lab.06MIL0101.iso.1,0.7213313579559326
4087,site.06.subj.GDH_61403.lab.06MIL0104.iso.1,0.7212468385696411
4088,site.06.subj.ICK-1144.lab.06MIL1116.iso.1,0.02323576807975769
4089,site.06.subj.ICK-1151.lab.06MIL1084.iso.1,0.08316439390182495
4090,site.06.subj.ICK-997.lab.06MIL1061.iso.1,0.023191064596176147
4091,site.06.subj.IHK-1053.lab.06MIL1115.iso.1,0.14871177077293396
4092,site.06.subj.IHK-1174.lab.06MIL1091.iso.1,0.7212468385696411
4093,site.06.subj.IHK-967.lab.06MIL1054.iso.1,0.023191064596176147
4094,site.06.subj.IR10.lab.06MIL1834.iso.1,0.7212468385696411
4095,site.06.subj.IR11.lab.06MIL1835.iso.1,0.7261267304420471
4096,site.06.subj.IR13.lab.06MIL1837.iso.1,0.7212468385696411
4097,site.06.subj.IR15.lab.06MIL1839.iso.1,0.7215133905410767
4098,site.06.subj.IR17.lab.06MIL1841.iso.1,0.7212468385696411
4099,site.06.subj.IR18.lab.06MIL1842.iso.1,0.7212468385696411
4100,site.06.subj.IR19.lab.06MIL1843.iso.1,0.7349771857261658
4101,site.06.subj.IR2.lab.06MIL1827.iso.1,0.7212468385696411
4102,site.06.subj.IR20.lab.06MIL1844.iso.1,0.4729612171649933
4103,site.06.subj.IR21.lab.06MIL1845.iso.1,0.0867338478565216
4104,site.06.subj.IR23.lab.06MIL1847.iso.1,0.7212468385696411
4105,site.06.subj.IR24.lab.06MIL1848.iso.1,0.722032368183136
4106,site.06.subj.IR25.lab.06MIL1849.iso.1,0.023191064596176147
4107,site.06.subj.IR28.lab.06MIL1852.iso.1,0.7212468385696411
4108,site.06.subj.IR29.lab.06MIL1853.iso.1,0.7212468385696411
4109,site.06.subj.IR30.lab.06MIL1854.iso.1,0.7212468385696411
4110,site.06.subj.IR31.lab.06MIL1855.iso.1,0.7212468385696411
4111,site.06.subj.IR32.lab.06MIL1856.iso.1,0.7212468385696411
4112,site.06.subj.IR35.lab.06MIL1859.iso.1,0.7215294241905212
4113,site.06.subj.IR38.lab.06MIL1862.iso.1,0.722032368183136
4114,site.06.subj.IR4.lab.06MIL1828.iso.1,0.7212468385696411
4115,site.06.subj.IR5.lab.06MIL1829.iso.1,0.7212468385696411
4116,site.06.subj.IR6.lab.06MIL1830.iso.1,0.7216333150863647
4117,site.06.subj.IR8.lab.06MIL1832.iso.1,0.7215133905410767
4118,site.06.subj.JHL-346.lab.06MIL1108.iso.1,0.08138948678970337
4119,site.06.subj.JHL-377.lab.06MIL1110.iso.1,0.0351010262966156
4120,site.06.subj.JHL_0016-14.lab.06MIL0373.iso.1,0.023191064596176147
4121,site.06.subj.JHL_0021-14.lab.06MIL0029.iso.1,0.7261267304420471
4122,site.06.subj.JHL_0022-14.lab.06MIL0004.iso.1,0.7212468385696411
4123,site.06.subj.JHL_0035-14.lab.06MIL0154.iso.1,0.023175030946731567
4124,site.06.subj.JHL_0039-14.lab.06MIL0169.iso.1,0.08138948678970337
4125,site.06.subj.JHL_0044-14.lab.06MIL0167.iso.1,0.08138948678970337
4126,site.06.subj.JHL_0048-14.lab.06MIL0178.iso.1,0.03516709804534912
4127,site.06.subj.JHL_0050-14.lab.06MIL0179.iso.1,0.7200620770454407
4128,site.06.subj.JHL_0051-14.lab.06MIL0171.iso.1,0.023191064596176147
4129,site.06.subj.JHL_0064-14.lab.06MIL0271.iso.1,0.7212468385696411
4130,site.06.subj.JHL_0070-14.lab.06MIL0249.iso.1,0.7212468385696411
4131,site.06.subj.JHL_0075-14.lab.06MIL0298.iso.1,0.7212468385696411
4132,site.06.subj.JHL_0088-14.lab.06MIL0455.iso.1,0.7212468385696411
4133,site.06.subj.JHL_0095-14.lab.06MIL0416.iso.1,0.7212468385696411
4134,site.06.subj.JHL_0097-14.lab.06MIL0415.iso.1,0.03591352701187134
4135,site.06.subj.JHL_0098-14.lab.06MIL0456.iso.1,0.7209886312484741
4136,site.06.subj.JHL_0103-14.lab.06MIL0441.iso.1,0.7212468385696411
4137,site.06.subj.JHL_0107-14.lab.06MIL0446.iso.1,0.08138948678970337
4138,site.06.subj.JHL_0183-15.lab.06MIL0071.iso.1,0.14837050437927246
4139,site.06.subj.MHL_0061-13.lab.06MIL0074.iso.1,0.035174667835235596
4140,site.06.subj.MHL_012313.lab.06MIL0003.iso.1,0.7212468385696411
4141,site.06.subj.MHL_0124-14.lab.06MIL0153.iso.1,0.0351010262966156
4142,site.06.subj.MHL_0136-14.lab.06MIL0084.iso.1,0.7261267304420471
4143,site.06.subj.MHL_0145-13.lab.06MIL0072.iso.1,0.08138948678970337
4144,site.06.subj.MHL_0149-14.lab.06MIL0044.iso.1,0.7212468385696411
4145,site.06.subj.MHL_0154-14.lab.06MIL0114.iso.1,0.023191064596176147
4146,site.06.subj.MHL_0155-14.lab.06MIL0158.iso.1,0.7212468385696411
4147,site.06.subj.MHL_0164-14.lab.06MIL0136.iso.1,0.7212468385696411
4148,site.06.subj.MHL_0165-14.lab.06MIL0128.iso.1,0.058157145977020264
4149,site.06.subj.MHL_0177-14.lab.06MIL0211.iso.1,0.7212468385696411
4150,site.06.subj.MHL_0184-14.lab.06MIL0204.iso.1,0.7212468385696411
4151,site.06.subj.MHL_0208-14.lab.06MIL0020.iso.1,0.7212468385696411
4152,site.06.subj.MHL_0208-14.lab.06MIL0327.iso.1,0.7148495316505432
4153,site.06.subj.MHL_0210-14.lab.06MIL0360.iso.1,0.7212468385696411
4154,site.06.subj.MHL_0216-14.lab.06MIL0315.iso.1,0.7212468385696411
4155,site.06.subj.MHL_0218-14.lab.06MIL0316.iso.1,0.7212468385696411
4156,site.06.subj.MHL_0241-14.lab.06MIL0460.iso.1,0.7212468385696411
4157,site.06.subj.MHL_0245-14.lab.06MIL0012.iso.1,0.08156752586364746
4158,site.06.subj.MHL_0743-R.lab.06MIL0420.iso.1,0.721255898475647
4159,site.06.subj.N1000.lab.06MIL1552.iso.1,0.7212468385696411
4160,site.06.subj.N101.lab.06MIL1596.iso.1,0.7212468385696411
4161,site.06.subj.N1032.lab.06MIL1563.iso.1,0.7212468385696411
4162,site.06.subj.N1076.lab.06MIL1580.iso.1,0.7212468385696411
4163,site.06.subj.N1103.lab.06MIL1597.iso.1,0.7212468385696411
4164,site.06.subj.N1184.lab.06MIL1570.iso.1,0.08138948678970337
4165,site.06.subj.N135A.lab.06MIL1531.iso.1,0.7211759686470032
4166,site.06.subj.N171.lab.06MIL1573.iso.1,0.7212468385696411
4167,site.06.subj.N1744.lab.06MIL1483.iso.1,0.7212468385696411
4168,site.06.subj.N247.lab.06MIL1577.iso.1,0.7212468385696411
4169,site.06.subj.N24B.lab.06MIL1481.iso.1,0.7149542570114136
4170,site.06.subj.N253.lab.06MIL1476.iso.1,0.7212468385696411
4171,site.06.subj.N2886.lab.06MIL1425.iso.1,0.7212468385696411
4172,site.06.subj.N382.lab.06MIL1556.iso.1,0.7212468385696411
4173,site.06.subj.N524.lab.06MIL1582.iso.1,0.7212468385696411
4174,site.06.subj.N544.lab.06MIL1562.iso.1,0.7212468385696411
4175,site.06.subj.N559.lab.06MIL1575.iso.1,0.7212468385696411
4176,site.06.subj.N560.lab.06MIL1551.iso.1,0.1482050120830536
4177,site.06.subj.N576.lab.06MIL1567.iso.1,0.7212468385696411
4178,site.06.subj.N588.lab.06MIL1557.iso.1,0.7212468385696411
4179,site.06.subj.N658.lab.06MIL1571.iso.1,0.7212468385696411
4180,site.06.subj.N679.lab.06MIL1554.iso.1,0.7212468385696411
4181,site.06.subj.N685.lab.06MIL1558.iso.1,0.7212468385696411
4182,site.06.subj.N715.lab.06MIL1565.iso.1,0.7212468385696411
4183,site.06.subj.N716.lab.06MIL1569.iso.1,0.7212468385696411
4184,site.06.subj.N811.lab.06MIL1543.iso.1,0.7259476780891418
4185,site.06.subj.N827.lab.06MIL1578.iso.1,0.7212468385696411
4186,site.06.subj.N888.lab.06MIL1568.iso.1,0.7212468385696411
4187,site.06.subj.N999.lab.06MIL1576.iso.1,0.7212468385696411
4188,site.06.subj.NDST02.lab.06MIL1418.iso.1,0.7215294241905212
4189,site.06.subj.NDST03.lab.06MIL1417.iso.1,0.7215294241905212
4190,site.06.subj.NDST08.lab.06MIL1416.iso.1,0.7212468385696411
4191,site.06.subj.NDST12.lab.06MIL1480.iso.1,0.7212468385696411
4192,site.06.subj.NDST26.lab.06MIL1593.iso.1,0.7212468385696411
4193,site.06.subj.NHM_0292-14.lab.06MIL0345.iso.1,0.0832153856754303
4194,site.06.subj.NHM_0298-14.lab.06MIL0454.iso.1,0.4720815420150757
4195,site.06.subj.NHM_0299-14.lab.06MIL0387.iso.1,0.023191064596176147
4196,site.06.subj.NHM_0304-14.lab.06MIL0407.iso.1,0.08303505182266235
4197,site.06.subj.NHM_0314-14.lab.06MIL0430.iso.1,0.7212468385696411
4198,site.06.subj.NHM_0320-14.lab.06MIL0444.iso.1,0.7212468385696411
4199,site.06.subj.NHM_0323-14.lab.06MIL0452.iso.1,0.7212468385696411
4200,site.06.subj.NHM_0324-14.lab.06MIL0453.iso.1,0.7212468385696411
4201,site.06.subj.NHM_0488-14.lab.06MIL0064.iso.1,0.7212468385696411
4202,site.06.subj.PIMS_0009-14.lab.06MIL0091.iso.1,0.7212468385696411
4203,site.06.subj.PIMS_0012-14.lab.06MIL0028.iso.1,0.08138948678970337
4204,site.06.subj.PIMS_0030-14.lab.06MIL0207.iso.1,0.7212468385696411
4205,site.06.subj.PIMS_0036-14.lab.06MIL0275.iso.1,0.7212468385696411
4206,site.06.subj.PIMS_0039-14.lab.06MIL0320.iso.1,0.7212468385696411
4207,site.06.subj.PIMS_0041-14.lab.06MIL0259.iso.1,0.7212468385696411
4208,site.06.subj.PIMS_0052-14.lab.06MIL0312.iso.1,0.7212468385696411
4209,site.06.subj.PIMS_0057-14.lab.06MIL0313.iso.1,0.7212468385696411
4210,site.06.subj.PIMS_0061-14.lab.06MIL0088.iso.1,0.6975075602531433
4211,site.06.subj.RLH_0055-15.lab.06MIL0058.iso.1,0.7208666205406189
4212,site.06.subj.RLH_0134-15R.lab.06MIL0068.iso.1,0.7212468385696411
4213,site.06.subj.RLH_0253-14.lab.06MIL0125.iso.1,0.7215518951416016
4214,site.06.subj.RLH_0255-14.lab.06MIL0138.iso.1,0.7212468385696411
4215,site.06.subj.RLH_0259-14.lab.06MIL0162.iso.1,0.03126490116119385
4216,site.06.subj.RLH_0277-14.lab.06MIL0221.iso.1,0.7212468385696411
4217,site.06.subj.RLH_0285-14.lab.06MIL0241.iso.1,0.7212468385696411
4218,site.06.subj.RLH_0286-14.lab.06MIL0280.iso.1,0.08665269613265991
4219,site.06.subj.RLH_0294-14.lab.06MIL0255.iso.1,0.023191064596176147
4220,site.06.subj.RLH_0299-14.lab.06MIL0287.iso.1,0.7212468385696411
4221,site.06.subj.RLH_0302-14.lab.06MIL0294.iso.1,0.7212468385696411
4222,site.06.subj.RLH_0310-14.lab.06MIL0351.iso.1,0.08298361301422119
4223,site.06.subj.RLH_0318-14.lab.06MIL0379.iso.1,0.7212468385696411
4224,site.06.subj.RLH_0319-14.lab.06MIL0402.iso.1,0.023191064596176147
4225,site.06.subj.RLH_0320-14.lab.06MIL0378.iso.1,0.7212468385696411
4226,site.06.subj.RLH_0326-14.lab.06MIL0356.iso.1,0.7212468385696411
4227,site.06.subj.RLH_0329-14.lab.06MIL0405.iso.1,0.7212250232696533
4228,site.06.subj.RLH_0345-14.lab.06MIL0421.iso.1,0.08130636811256409
4229,site.06.subj.SGD_0006-14.lab.06MIL0035.iso.1,0.7212468385696411
4230,site.06.subj.SGD_0007-14.lab.06MIL0036.iso.1,0.7213174700737
4231,site.06.subj.SGD_0022-14.lab.06MIL0174.iso.1,0.7212468385696411
4232,site.06.subj.SGD_0026-14.lab.06MIL0269.iso.1,0.023187309503555298
4233,site.06.subj.SGD_0034-14.lab.06MIL0237.iso.1,0.030065596103668213
4234,site.06.subj.SGD_0040-14.lab.06MIL0284.iso.1,0.14837050437927246
4235,site.06.subj.SGD_0047-14.lab.06MIL0225.iso.1,0.7212468385696411
4236,site.06.subj.SGD_0059-14.lab.06MIL0292.iso.1,0.7193557024002075
4237,site.06.subj.SGD_0062-14.lab.06MIL0334.iso.1,0.0231916606426239
4238,site.06.subj.SGD_0069-14.lab.06MIL0367.iso.1,0.7212468385696411
4239,site.06.subj.SGD_0071-14.lab.06MIL0335.iso.1,0.7212468385696411
4240,site.06.subj.SGD_0074-14.lab.06MIL0338.iso.1,0.7212468385696411
4241,site.06.subj.SGD_0083-14.lab.06MIL0411.iso.1,0.7212468385696411
4242,site.06.subj.SGD_0084-14.lab.06MIL0410.iso.1,0.7212468385696411
4243,site.06.subj.SGD_0087-14.lab.06MIL0412.iso.1,0.7212468385696411
4244,site.06.subj.SKT_0004-14.lab.06MIL0432.iso.1,0.7212468385696411
4245,site.06.subj.SKT_0006-14.lab.06MIL0458.iso.1,0.7212468385696411
4246,site.06.subj.SKT_0007-14.lab.06MIL0429.iso.1,0.012566983699798584
4247,site.06.subj.SKT_0096-15.lab.06MIL0063.iso.1,0.7212468385696411
4248,site.06.subj.SSM_0049-R.lab.06MIL0011.iso.1,0.7261267304420471
4249,site.06.subj.SSM_0096-14.lab.06MIL0001.iso.1,0.7212468385696411
4250,site.06.subj.SSM_0102-R.lab.06MIL0038.iso.1,0.7212468385696411
4251,site.06.subj.SSM_0103-14.lab.06MIL0046.iso.1,0.023191064596176147
4252,site.06.subj.SSM_0107-14.lab.06MIL0014.iso.1,0.023191064596176147
4253,site.06.subj.SSM_0111-14.lab.06MIL0043.iso.1,0.7212468385696411
4254,site.06.subj.SSM_0116-14.lab.06MIL0100.iso.1,0.08316439390182495
4255,site.06.subj.SSM_0121-14.lab.06MIL0126.iso.1,0.7212468385696411
4256,site.06.subj.SSM_0124-14.lab.06MIL0175.iso.1,0.7220993638038635
4257,site.06.subj.SSM_0127-R.lab.06MIL0054.iso.1,0.7212468385696411
4258,site.06.subj.SSM_0129-14.lab.06MIL0170.iso.1,0.08316439390182495
4259,site.06.subj.SSM_0141-R.lab.06MIL0076.iso.1,0.7212468385696411
4260,site.06.subj.SSM_0148-14.lab.06MIL0260.iso.1,0.7204043865203857
4261,site.06.subj.SSM_0157-14.lab.06MIL0311.iso.1,0.08153939247131348
4262,site.06.subj.SSM_0163-14.lab.06MIL0393.iso.1,0.02319115400314331
4263,site.06.subj.SSM_0164-14.lab.06MIL0385.iso.1,0.7149542570114136
4264,site.06.subj.SSM_0164-R.lab.06MIL0089.iso.1,0.7212468385696411
4265,site.06.subj.SSM_0173-R.lab.06MIL0094.iso.1,0.7212468385696411
4266,site.06.subj.SSM_0180-R.lab.06MIL0099.iso.1,0.03584784269332886
4267,site.06.subj.SSM_0183-R.lab.06MIL0102.iso.1,0.7215133905410767
4268,site.06.subj.SSM_0184-R.lab.06MIL0103.iso.1,0.7212468385696411
4269,site.06.subj.SSM_0197-R.lab.06MIL0117.iso.1,0.7212468385696411
4270,site.06.subj.SSM_0205-R.lab.06MIL0122.iso.1,0.7212468385696411
4271,site.06.subj.SW184.lab.06MIL2089.iso.1,0.7218936681747437
4272,site.06.subj.SW253.lab.06MIL2125.iso.1,0.7218936681747437
4273,site.06.subj.SW41.lab.06MIL2222.iso.1,0.7218936681747437
4274,site.06.subj.SW490.lab.06MIL2093.iso.1,0.7218936681747437
4275,site.06.subj.SW540.lab.06MIL2117.iso.1,0.7218936681747437
4276,site.06.subj.SW587.lab.06MIL2122.iso.1,0.7212468385696411
4277,site.06.subj.SW603.lab.06MIL2123.iso.1,0.7218936681747437
4278,site.06.subj.SW709.lab.06MIL2119.iso.1,0.7218936681747437
4279,site.06.subj.SW75.lab.06MIL2113.iso.1,0.7218936681747437
4280,site.06.subj.SW769.lab.06MIL2116.iso.1,0.722032368183136
4281,site.06.subj.SW97.lab.06MIL2221.iso.1,0.7218936681747437
4282,site.06.subj.SW994.lab.06MIL2121.iso.1,0.7218936681747437
4283,site.06.subj.SW995.lab.06MIL2091.iso.1,0.7218936681747437
4284,site.06.subj.SZH_0013-14.lab.06MIL0195.iso.1,0.7261267304420471
4285,site.06.subj.SZH_0032-14.lab.06MIL0274.iso.1,0.7212468385696411
4286,site.06.subj.SZH_0036-14.lab.06MIL0253.iso.1,0.08138948678970337
4287,site.06.subj.SZH_0037-14.lab.06MIL0303.iso.1,0.7264756560325623
4288,site.06.subj.SZH_0040-14.lab.06MIL0314.iso.1,0.023306578397750854
4289,site.06.subj.SZR_0046-14.lab.06MIL0390.iso.1,0.7212468385696411
4290,site.08.subj.02TB0048.lab.16786.iso.1,0.7259634137153625
4291,site.08.subj.02TB0119.lab.17751.iso.1,0.7212468385696411
4292,site.08.subj.02TB0119.lab.18610.iso.1,0.7212468385696411
4293,site.08.subj.02TB0119.lab.21037.iso.1,0.7212468385696411
4294,site.08.subj.02TB0128.lab.16996.iso.1,0.7212468385696411
4295,site.08.subj.02TB0173.lab.17749.iso.1,0.7212468385696411
4296,site.08.subj.02TB0187.lab.17747.iso.1,0.7211859226226807
4297,site.08.subj.02TB0187.lab.17748.iso.1,0.7211859226226807
4298,site.08.subj.02TB0252.lab.17427.iso.1,0.7258611917495728
4299,site.08.subj.02TB0296.lab.17696.iso.1,0.7212468385696411
4300,site.08.subj.02TB0326.lab.17488.iso.1,0.7212468385696411
4301,site.08.subj.02TB0380.lab.18336.iso.1,0.7212468385696411
4302,site.08.subj.02TB0408.lab.17706.iso.1,0.7212468385696411
4303,site.08.subj.02TB0449.lab.17705.iso.1,0.7212468385696411
4304,site.08.subj.02TB0456.lab.17838.iso.1,0.7212468385696411
4305,site.08.subj.02TB0463.lab.20001.iso.1,0.7215133905410767
4306,site.08.subj.02TB0474.lab.17701.iso.1,0.7212468385696411
4307,site.08.subj.02TB0476.lab.17704.iso.1,0.7219195365905762
4308,site.08.subj.02TB0490.lab.17839.iso.1,0.7212468385696411
4309,site.08.subj.02TB0490.lab.20934.iso.1,0.7212468385696411
4310,site.08.subj.02TB0494.lab.17843.iso.1,0.7212468385696411
4311,site.08.subj.02TB0494.lab.18129.iso.1,0.7212468385696411
4312,site.08.subj.02TB0494.lab.21393.iso.1,0.7212468385696411
4313,site.08.subj.02TB0562.lab.23173.iso.1,0.7215057611465454
4314,site.08.subj.02TB0681.lab.18619.iso.1,0.7212468385696411
4315,site.08.subj.02TB0681.lab.20773.iso.1,0.7212468385696411
4316,site.08.subj.02TB0685.lab.19393.iso.1,0.7259634137153625
