,Isolate,ETHAMBUTOL
4113,site.08.subj.02TB2628.lab.26439.iso.1,0.8508851528167725
4114,site.08.subj.02TB2632.lab.26280.iso.1,0.8508851528167725
4115,site.08.subj.02TB2635.lab.26295.iso.1,0.8508923053741455
4116,site.08.subj.02TB2640.lab.26307.iso.1,0.8504735231399536
4117,site.08.subj.02TB2666.lab.26325.iso.1,0.8508851528167725
4118,site.08.subj.02TB2678.lab.26525.iso.1,0.9760550856590271
4119,site.08.subj.02TB2684.lab.26446.iso.1,0.8508851528167725
4120,site.08.subj.02TB2702.lab.26583.iso.1,0.8508851528167725
4121,site.08.subj.02TB2717.lab.26596.iso.1,0.8508851528167725
4122,site.08.subj.02TB2723.lab.26610.iso.1,0.8508851528167725
4123,site.08.subj.02TB2724.lab.26717.iso.1,0.9760550856590271
4124,site.08.subj.02TB2725.lab.26620.iso.1,0.9760550856590271
4125,site.08.subj.02TB2731.lab.26725.iso.1,0.8515588045120239
4126,site.08.subj.02TB2782.lab.26706.iso.1,0.9760550856590271
4127,site.08.subj.02TB2786.lab.26537.iso.1,0.9760288000106812
4128,site.08.subj.02TB2788.lab.26543.iso.1,0.8508851528167725
4129,site.08.subj.02TB2800.lab.26599.iso.1,0.8508851528167725
4130,site.08.subj.02TB2802.lab.26656.iso.1,0.8524531126022339
4131,site.08.subj.02TB2806.lab.26603.iso.1,0.8546014428138733
4132,site.08.subj.02TB2808.lab.26612.iso.1,0.9762454032897949
4133,site.08.subj.02TB2809.lab.26659.iso.1,0.8508851528167725
4134,site.08.subj.02TB2811.lab.26720.iso.1,0.9761121273040771
4135,site.08.subj.02TB2813.lab.26728.iso.1,0.8508851528167725
4136,site.08.subj.02TB2846.lab.26654.iso.1,0.33077478408813477
4137,site.08.subj.02TB2847.lab.26539.iso.1,0.8508851528167725
4138,site.08.subj.02TB2853.lab.26595.iso.1,0.8631604909896851
4139,site.08.subj.02TB2855.lab.26604.iso.1,0.9760280847549438
4140,site.08.subj.02TB2856.lab.26605.iso.1,0.8508851528167725
4141,site.08.subj.02TB2857.lab.26617.iso.1,0.8508923053741455
4142,site.08.subj.02TB2859.lab.26618.iso.1,0.9006052613258362
4143,site.08.subj.02TB2905.lab.26592.iso.1,0.8508851528167725
4144,site.08.subj.02TB2908.lab.26608.iso.1,0.9760550856590271
4145,site.08.subj.02TB2909.lab.26609.iso.1,0.8508851528167725
4146,site.08.subj.02TB2912.lab.26733.iso.1,0.97750324010849
4147,site.08.subj.02TB3041.lab.26616.iso.1,0.9760550856590271
4148,site.08.subj.02TB3043.lab.26735.iso.1,0.8508851528167725
4149,site.08.subj.02TB3044.lab.26736.iso.1,0.8728053569793701
4150,site.08.subj.05TB11008.lab.22070.iso.1,0.8508851528167725
4151,site.08.subj.05TB11009.lab.22315.iso.1,0.8508851528167725
4152,site.08.subj.05TB11015.lab.23116.iso.1,0.9760550856590271
4153,site.08.subj.05TB11023.lab.23960.iso.1,0.8508851528167725
4154,site.08.subj.05TB11024.lab.23963.iso.1,0.26534754037857056
4155,site.08.subj.05TB11037.lab.24558.iso.1,0.8631604909896851
4156,site.08.subj.05TB11038.lab.24559.iso.1,0.976052463054657
4157,site.08.subj.05TB11041.lab.24562.iso.1,0.9712924957275391
4158,site.08.subj.05TB11051.lab.25024.iso.1,0.8508850336074829
4159,site.08.subj.05TB11055.lab.25198.iso.1,0.9760550856590271
4160,site.08.subj.05TB11059.lab.25202.iso.1,0.8508851528167725
4161,site.08.subj.05TB11062.lab.25498.iso.1,0.8631604909896851
4162,site.08.subj.05TB11067.lab.25209.iso.1,0.8508405089378357
4163,site.08.subj.05TB11074.lab.25650.iso.1,0.8631604909896851
4164,site.08.subj.05TB11075.lab.25838.iso.1,0.8576939702033997
4165,site.08.subj.05TB11077.lab.25651.iso.1,0.8508851528167725
4166,site.08.subj.05TB11079.lab.26377.iso.1,0.14207088947296143
4167,site.08.subj.05TB11090.lab.26774.iso.1,0.8508851528167725
4168,site.08.subj.05TB11091.lab.25596.iso.1,0.24900496006011963
4169,site.08.subj.05TB11091.lab.27256.iso.1,0.976061224937439
4170,site.08.subj.05TB11094.lab.27697.iso.1,0.8728053569793701
4171,site.08.subj.05TB11099.lab.27577.iso.1,0.8508851528167725
4172,site.08.subj.05TB11101.lab.27699.iso.1,0.9760550856590271
4173,site.08.subj.05TB11104.lab.27732.iso.1,0.9901487827301025
4174,site.08.subj.05TB12006.lab.22741.iso.1,0.8631604909896851
4175,site.08.subj.05TB12007.lab.21920.iso.1,0.8508851528167725
4176,site.08.subj.05TB12008.lab.23014.iso.1,0.8508851528167725
4177,site.08.subj.05TB12010.lab.23718.iso.1,0.8508851528167725
4178,site.08.subj.05TB12013.lab.24028.iso.1,0.8508851528167725
4179,site.08.subj.05TB12014.lab.25190.iso.1,0.8508851528167725
4180,site.08.subj.05TB12016.lab.24556.iso.1,0.97750324010849
4181,site.08.subj.05TB12016.lab.24821.iso.1,0.97750324010849
4182,site.08.subj.05TB12020.lab.24977.iso.1,0.8508851528167725
4183,site.08.subj.05TB12021.lab.25026.iso.1,0.9760550856590271
4184,site.08.subj.05TB12022.lab.25201.iso.1,0.8631604909896851
4185,site.08.subj.05TB12032.lab.25744.iso.1,0.9760550856590271
4186,site.08.subj.05TB12038.lab.27000.iso.1,0.8508851528167725
4187,site.08.subj.05TB12038.lab.27003.iso.1,0.8508851528167725
4188,site.08.subj.05TB12040.lab.27105.iso.1,0.8508851528167725
4189,site.08.subj.05TB12042.lab.27106.iso.1,0.8511576652526855
4190,site.08.subj.05TB12045.lab.27175.iso.1,0.8508850336074829
4191,site.08.subj.05TB12053.lab.27578.iso.1,0.8728054761886597
4192,site.08.subj.05TB12062.lab.28117.iso.1,0.8725197315216064
4193,site.08.subj.05TB12063.lab.27934.iso.1,0.8704897165298462
4194,site.08.subj.05TB13006.lab.24042.iso.1,0.975517213344574
4195,site.08.subj.05TB13012.lab.25020.iso.1,0.8508851528167725
4196,site.08.subj.05TB13023.lab.26804.iso.1,0.8576939702033997
4197,site.08.subj.05TB21044.lab.24041.iso.1,0.17007768154144287
4198,site.08.subj.05TB21047.lab.23961.iso.1,0.8728053569793701
4199,site.08.subj.05TB21066.lab.24975.iso.1,0.8508851528167725
4200,site.08.subj.05TB21069.lab.25017.iso.1,0.8728053569793701
4201,site.08.subj.05TB21077.lab.25204.iso.1,0.9760550856590271
4202,site.08.subj.05TB21078.lab.25207.iso.1,0.975051999092102
4203,site.08.subj.05TB21081.lab.26376.iso.1,0.7855826616287231
4204,site.08.subj.05TB21085.lab.25022.iso.1,0.9760550856590271
4205,site.08.subj.05TB21101.lab.25839.iso.1,0.9760977029800415
4206,site.08.subj.05TB21123.lab.26663.iso.1,0.8541015386581421
4207,site.08.subj.05TB21131.lab.27036.iso.1,0.8508851528167725
4208,site.08.subj.05TB21138.lab.27258.iso.1,0.8508851528167725
4209,site.08.subj.05TB21147.lab.27575.iso.1,0.8631604909896851
4210,site.08.subj.05TB22007.lab.22486.iso.1,0.8508851528167725
4211,site.08.subj.05TB22064.lab.25021.iso.1,0.8508851528167725
4212,site.08.subj.05TB22093.lab.26661.iso.1,0.8704897165298462
4213,site.08.subj.05TB22101.lab.26908.iso.1,0.8511846661567688
4214,site.08.subj.05TB22103.lab.27005.iso.1,0.28203463554382324
4215,site.08.subj.05TB22105.lab.27035.iso.1,0.8631604909896851
4216,site.08.subj.05TB22112.lab.27614.iso.1,0.9760550856590271
4217,site.08.subj.05TB22121.lab.27576.iso.1,0.8508851528167725
4218,site.08.subj.05TB23001.lab.21881.iso.1,0.14397764205932617
4219,site.08.subj.05TB23003.lab.21883.iso.1,0.8508851528167725
4220,site.08.subj.05TB23016.lab.23537.iso.1,0.8576939702033997
4221,site.08.subj.05TB23017.lab.24037.iso.1,0.8704897165298462
4222,site.08.subj.05TB23027.lab.24446.iso.1,0.9760550856590271
4223,site.08.subj.05TB23036.lab.25746.iso.1,0.8508850336074829
4224,site.08.subj.05TB23037.lab.26136.iso.1,0.8515588045120239
4225,site.08.subj.05TB23038.lab.26138.iso.1,0.8576939702033997
4226,site.08.subj.05TB31002.lab.1755.iso.1,0.0899394154548645
4227,site.08.subj.05TB31004.lab.1761.iso.1,0.8508851528167725
4228,site.08.subj.05TB31005.lab.1778.iso.1,0.97750324010849
4229,site.08.subj.05TB31005.lab.1787.iso.1,0.97750324010849
4230,site.08.subj.05TB31006.lab.1780.iso.1,0.8508851528167725
4231,site.08.subj.05TB31007.lab.1834.iso.1,0.851485013961792
4232,site.08.subj.05TB31008.lab.1792.iso.1,0.9760550856590271
4233,site.08.subj.05TB31010.lab.1801.iso.1,0.976222038269043
4234,site.08.subj.05TB31012.lab.1803.iso.1,0.8546014428138733
4235,site.08.subj.05TB31014.lab.1837.iso.1,0.8631604909896851
4236,site.08.subj.05TB31014.lab.1844.iso.1,0.8631604909896851
4237,site.08.subj.05TB31014.lab.1850.iso.1,0.8631604909896851
4238,site.08.subj.05TB31016.lab.1853.iso.1,0.8508851528167725
4239,site.08.subj.05TB31017.lab.1858.iso.1,0.19215497374534607
4240,site.08.subj.05TB31020.lab.1881.iso.1,0.8631604909896851
4241,site.08.subj.05TB31022.lab.1885.iso.1,0.8508601784706116
4242,site.08.subj.05TB31025.lab.1910.iso.1,0.8508851528167725
4243,site.08.subj.05TB31027.lab.1925.iso.1,0.8508851528167725
4244,site.08.subj.05TB31029.lab.1933.iso.1,0.9760550856590271
4245,site.08.subj.05TB31030.lab.1959.iso.1,0.8631604909896851
4246,site.08.subj.05TB31036.lab.1985.iso.1,0.8508851528167725
4247,site.08.subj.05TB31037.lab.1996.iso.1,0.9780147075653076
4248,site.08.subj.05TB31041.lab.2036.iso.1,0.8631604909896851
4249,site.08.subj.05TB31046.lab.2046.iso.1,0.9780147075653076
4250,site.08.subj.05TB32007.lab.1794.iso.1,0.9760550856590271
4251,site.08.subj.05TB32009.lab.1798.iso.1,0.8508851528167725
4252,site.08.subj.05TB32009.lab.1825.iso.1,0.8508851528167725
4253,site.08.subj.05TB32009.lab.2031.iso.1,0.8508851528167725
4254,site.08.subj.05TB32011.lab.1813.iso.1,0.9760550856590271
4255,site.08.subj.05TB32012.lab.1815.iso.1,0.97750324010849
4256,site.08.subj.05TB32014.lab.1824.iso.1,0.8631604909896851
4257,site.08.subj.05TB32016.lab.1868.iso.1,0.8508851528167725
4258,site.08.subj.05TB32017.lab.1849.iso.1,0.9760550856590271
4259,site.08.subj.05TB32019.lab.1862.iso.1,0.8631604909896851
4260,site.08.subj.05TB32021.lab.1883.iso.1,0.97750324010849
4261,site.08.subj.05TB32022.lab.1887.iso.1,0.8508851528167725
4262,site.08.subj.05TB32023.lab.1895.iso.1,0.8704897165298462
4263,site.08.subj.05TB32026.lab.1901.iso.1,0.9760550856590271
4264,site.08.subj.05TB32034.lab.1931.iso.1,0.8546014428138733
4265,site.08.subj.05TB32038.lab.1948.iso.1,0.8508851528167725
4266,site.08.subj.05TB32041.lab.1974.iso.1,0.1657307744026184
4267,site.08.subj.05TB32043.lab.1981.iso.1,0.9760969877243042
4268,site.08.subj.05TB32047.lab.2001.iso.1,0.8631604909896851
4269,site.08.subj.05TB32050.lab.2032.iso.1,0.8728053569793701
4270,site.08.subj.05TB32052.lab.2037.iso.1,0.9766839742660522
4271,site.08.subj.05TB33001.lab.1749.iso.1,0.8508851528167725
4272,site.08.subj.05TB33001.lab.1763.iso.1,0.8629682660102844
4273,site.08.subj.05TB33002.lab.1764.iso.1,0.8508198261260986
4274,site.08.subj.05TB33003.lab.1766.iso.1,0.8508851528167725
4275,site.08.subj.05TB33006.lab.1779.iso.1,0.8508851528167725
4276,site.08.subj.05TB33006.lab.1833.iso.1,0.8508851528167725
4277,site.08.subj.05TB33008.lab.1784.iso.1,0.8715454936027527
4278,site.08.subj.05TB33010.lab.1799.iso.1,0.8511314392089844
4279,site.08.subj.05TB33011.lab.1800.iso.1,0.8508851528167725
4280,site.08.subj.05TB33012.lab.1832.iso.1,0.8576939702033997
4281,site.08.subj.05TB33015.lab.1874.iso.1,0.8508851528167725
4282,site.08.subj.05TB33018.lab.1940.iso.1,0.8728053569793701
4283,site.08.subj.05TB33019.lab.1952.iso.1,0.8576452732086182
4284,site.08.subj.05TB33021.lab.1963.iso.1,0.9760550856590271
4285,site.08.subj.05TB33023.lab.1971.iso.1,0.9780147075653076
4286,site.08.subj.05TB33024.lab.1973.iso.1,0.8508850336074829
4287,site.08.subj.05TB33027.lab.1990.iso.1,0.8546014428138733
4288,site.08.subj.05TB33029.lab.2000.iso.1,0.8508851528167725
4289,site.08.subj.05TB33030.lab.2033.iso.1,0.8515588045120239
4290,site.08.subj.05TB33031.lab.2005.iso.1,0.9760550856590271
4291,site.08.subj.05TB33032.lab.2003.iso.1,0.8508012294769287
4292,site.08.subj.05TB33033.lab.2028.iso.1,0.8508851528167725
4293,site.08.subj.05TB41001.lab.1759.iso.1,0.9763171672821045
4294,site.08.subj.05TB41002.lab.1767.iso.1,0.9761906862258911
4295,site.08.subj.05TB41008.lab.1806.iso.1,0.9762172698974609
4296,site.08.subj.05TB41009.lab.1809.iso.1,0.8894621729850769
4297,site.08.subj.05TB41011.lab.1821.iso.1,0.9780147075653076
4298,site.08.subj.05TB41012.lab.1827.iso.1,0.9760550856590271
4299,site.08.subj.05TB41013.lab.1847.iso.1,0.8508851528167725
4300,site.08.subj.05TB41014.lab.1867.iso.1,0.9760550856590271
4301,site.08.subj.05TB41024.lab.1893.iso.1,0.9760550856590271
4302,site.08.subj.05TB41027.lab.1897.iso.1,0.8508851528167725
4303,site.08.subj.05TB41030.lab.1902.iso.1,0.8508851528167725
4304,site.08.subj.05TB41035.lab.1906.iso.1,0.877490758895874
4305,site.08.subj.05TB41039.lab.1914.iso.1,0.8508851528167725
4306,site.08.subj.05TB41041.lab.1941.iso.1,0.976052463054657
4307,site.08.subj.05TB41047.lab.1982.iso.1,0.9760550856590271
4308,site.08.subj.05TB42005.lab.1765.iso.1,0.8508851528167725
4309,site.08.subj.05TB42010.lab.1790.iso.1,0.9760550856590271
4310,site.08.subj.05TB42014.lab.1793.iso.1,0.8508851528167725
4311,site.08.subj.05TB42015.lab.1797.iso.1,0.9760550856590271
4312,site.08.subj.05TB42019.lab.1817.iso.1,0.9760663509368896
4313,site.08.subj.05TB42021.lab.1826.iso.1,0.8508851528167725
4314,site.08.subj.05TB42023.lab.1830.iso.1,0.8508851528167725
4315,site.08.subj.05TB42024.lab.1836.iso.1,0.9760550856590271
4316,site.08.subj.05TB42026.lab.1840.iso.1,0.9760550856590271
4317,site.08.subj.05TB42027.lab.1843.iso.1,0.8508851528167725
4318,site.08.subj.05TB42034.lab.1855.iso.1,0.8631604909896851
4319,site.08.subj.05TB42037.lab.1869.iso.1,0.9760550856590271
4320,site.08.subj.05TB42045.lab.1907.iso.1,0.97750324010849
4321,site.08.subj.05TB42049.lab.1918.iso.1,0.8508851528167725
4322,site.08.subj.05TB42053.lab.1937.iso.1,0.9760550856590271
4323,site.08.subj.05TB42055.lab.1929.iso.1,0.8631604909896851
4324,site.08.subj.05TB42056.lab.1934.iso.1,0.9780147075653076
4325,site.08.subj.05TB43003.lab.1783.iso.1,0.8508851528167725
4326,site.08.subj.05TB43005.lab.1811.iso.1,0.8508851528167725
4327,site.08.subj.05TB43007.lab.1818.iso.1,0.8508851528167725
4328,site.08.subj.05TB43012.lab.1863.iso.1,0.8508851528167725
4329,site.08.subj.05TB43014.lab.1875.iso.1,0.9760550856590271
4330,site.08.subj.05TB43016.lab.1882.iso.1,0.8504735231399536
4331,site.08.subj.05TB43020.lab.1911.iso.1,0.8509456515312195
4332,site.08.subj.05TB43024.lab.1950.iso.1,0.9760550856590271
4333,site.08.subj.05TB43028.lab.1964.iso.1,0.9760550856590271
4334,site.08.subj.05TB43031.lab.1967.iso.1,0.850943922996521
4335,site.08.subj.23TB03-111.lab.2079.iso.1,0.8508851528167725
4336,site.08.subj.23TB03-117.lab.2122.iso.1,0.9760550856590271
4337,site.08.subj.23TB03-118.lab.2138.iso.1,0.9760550856590271
4338,site.08.subj.23TB03-138.lab.2210.iso.1,0.9761121273040771
4339,site.08.subj.23TB03-204.lab.2063.iso.1,0.9760550856590271
4340,site.08.subj.23TB03-206.lab.2062.iso.1,0.8631604909896851
4341,site.08.subj.23TB03-207.lab.2065.iso.1,0.9760550856590271
4342,site.08.subj.23TB03-214.lab.2078.iso.1,0.8508851528167725
4343,site.08.subj.23TB03-220.lab.2101.iso.1,0.9762901067733765
4344,site.08.subj.23TB03-223.lab.2105.iso.1,0.97750324010849
4345,site.08.subj.23TB03-225.lab.2118.iso.1,0.14207088947296143
4346,site.08.subj.23TB03-232.lab.2145.iso.1,0.04037874937057495
4347,site.08.subj.23TB03-238.lab.2157.iso.1,0.976045548915863
4348,site.08.subj.23TB03-243.lab.2198.iso.1,0.8508851528167725
4349,site.08.subj.23TB03-245.lab.2192.iso.1,0.9760550856590271
4350,site.08.subj.23TB03-248.lab.2239.iso.1,0.8508850336074829
4351,site.08.subj.23TB03-249.lab.2256.iso.1,0.8508850336074829
4352,site.08.subj.23TB03-252.lab.2211.iso.1,0.8508851528167725
4353,site.08.subj.23TB03-255.lab.2280.iso.1,0.8631604909896851
4354,site.08.subj.23TB03-302.lab.2073.iso.1,0.9760550856590271
4355,site.08.subj.23TB03-311.lab.2190.iso.1,0.8631604909896851
4356,site.08.subj.23TB03-313.lab.2265.iso.1,0.8508851528167725
4357,site.08.subj.24TB-001.lab.2090.iso.1,0.9760550856590271
4358,site.08.subj.24TB-002.lab.2092.iso.1,0.8508851528167725
4359,site.08.subj.24TB-004.lab.2088.iso.1,0.9760905504226685
4360,site.08.subj.24TB-028.lab.2104.iso.1,0.8728053569793701
4361,site.08.subj.24TB-031.lab.2103.iso.1,0.9674071073532104
4362,site.08.subj.24TB-037.lab.2112.iso.1,0.8508851528167725
4363,site.08.subj.24TB-042.lab.2136.iso.1,0.9760550856590271
4364,site.08.subj.24TB-043.lab.2131.iso.1,0.9562163352966309
4365,site.08.subj.24TB-045.lab.2141.iso.1,0.8517777919769287
4366,site.08.subj.24TB-049.lab.2150.iso.1,0.8631604909896851
4367,site.08.subj.24TB-050.lab.2152.iso.1,0.8508851528167725
4368,site.08.subj.24TB-052.lab.2151.iso.1,0.976045548915863
4369,site.08.subj.24TB-053.lab.2146.iso.1,0.8631604909896851
4370,site.08.subj.24TB-055.lab.2156.iso.1,0.8790962100028992
4371,site.08.subj.24TB-057.lab.2170.iso.1,0.9713007211685181
4372,site.08.subj.24TB-058.lab.2164.iso.1,0.8508851528167725
4373,site.08.subj.24TB-060.lab.2167.iso.1,0.8508851528167725
4374,site.08.subj.24TB-064.lab.2201.iso.1,0.8508851528167725
4375,site.08.subj.24TB-070.lab.2202.iso.1,0.8508262634277344
4376,site.08.subj.24TB-072.lab.2214.iso.1,0.8576377630233765
4377,site.08.subj.24TB-073.lab.2213.iso.1,0.8508851528167725
4378,site.08.subj.24TB-074.lab.2208.iso.1,0.9760550856590271
4379,site.08.subj.24TB-074.lab.2215.iso.1,0.8508851528167725
4380,site.08.subj.24TB-074.lab.2244.iso.1,0.8508851528167725
4381,site.08.subj.24TB-075.lab.2209.iso.1,0.9760550856590271
4382,site.08.subj.24TB-075.lab.2220.iso.1,0.9760550856590271
4383,site.08.subj.24TB-075.lab.2230.iso.1,0.9760550856590271
4384,site.08.subj.24TB-077.lab.2218.iso.1,0.97750324010849
4385,site.08.subj.24TB-077.lab.2287.iso.1,0.97750324010849
4386,site.08.subj.24TB-078.lab.2217.iso.1,0.8631604909896851
4387,site.08.subj.24TB-079.lab.2219.iso.1,0.8790962100028992
4388,site.08.subj.24TB-080.lab.2254.iso.1,0.8631604909896851
4389,site.08.subj.24TB-081.lab.2250.iso.1,0.9775582551956177
4390,site.08.subj.24TB-082.lab.2281.iso.1,0.8508851528167725
4391,site.08.subj.24TB-083.lab.2285.iso.1,0.8508851528167725
4392,site.08.subj.24TB-083.lab.2337.iso.1,0.8508851528167725
4393,site.08.subj.24TB-084.lab.2231.iso.1,0.8737360239028931
4394,site.08.subj.24TB-084.lab.2345.iso.1,0.8737360239028931
4395,site.08.subj.24TB-086.lab.2307.iso.1,0.9775582551956177
4396,site.08.subj.24TB-087.lab.2255.iso.1,0.8728053569793701
4397,site.08.subj.24TB-087.lab.2295.iso.1,0.8728053569793701
4398,site.08.subj.24TB-088.lab.2259.iso.1,0.8508851528167725
4399,site.08.subj.24TB-088.lab.2276.iso.1,0.8508851528167725
4400,site.08.subj.24TB-088.lab.2348.iso.1,0.8509452939033508
4401,site.08.subj.24TB-089.lab.2311.iso.1,0.8508851528167725
4402,site.08.subj.24TB-089.lab.2372.iso.1,0.8508851528167725
4403,site.08.subj.24TB-089.lab.2434.iso.1,0.8508851528167725
4404,site.08.subj.24TB00-005.lab.2246.iso.1,0.1272749900817871
4405,site.08.subj.24TB00-005.lab.2252.iso.1,0.9760550856590271
4406,site.08.subj.24TB00-007.lab.2243.iso.1,0.9760550856590271
4407,site.08.subj.24TB00-015.lab.2263.iso.1,0.8508851528167725
4408,site.08.subj.24TB00-015.lab.2277.iso.1,0.8508851528167725
4409,site.08.subj.24TB00-015.lab.2376.iso.1,0.8508851528167725
4410,site.08.subj.24TB00-016.lab.2248.iso.1,0.8508851528167725
4411,site.08.subj.24TB00-016.lab.2296.iso.1,0.8508851528167725
4412,site.08.subj.24TB00-016.lab.2394.iso.1,0.8508851528167725
4413,site.08.subj.24TB00-018.lab.2301.iso.1,0.8511545658111572
4414,site.08.subj.24TB00-020.lab.2367.iso.1,0.8508850336074829
4415,site.08.subj.24TB00-022.lab.2333.iso.1,0.8632683753967285
4416,site.08.subj.24TB00-024.lab.2317.iso.1,0.9760550856590271
4417,site.08.subj.24TB00-025.lab.2260.iso.1,0.8508851528167725
4418,site.08.subj.24TB00-025.lab.2279.iso.1,0.8508851528167725
4419,site.08.subj.24TB00-025.lab.2292.iso.1,0.8508851528167725
4420,site.08.subj.24TB00-025.lab.2344.iso.1,0.8508851528167725
4421,site.08.subj.24TB00-026.lab.2314.iso.1,0.8508851528167725
4422,site.08.subj.24TB00-027.lab.2294.iso.1,0.8508851528167725
4423,site.08.subj.24TB00-027.lab.2302.iso.1,0.8508851528167725
4424,site.08.subj.24TB00-027.lab.2340.iso.1,0.8508851528167725
4425,site.08.subj.24TB00-031.lab.2290.iso.1,0.0899394154548645
4426,site.08.subj.24TB00-032.lab.2309.iso.1,0.8508851528167725
4427,site.08.subj.24TB00-034.lab.2305.iso.1,0.8631604909896851
4428,site.08.subj.24TB00-035.lab.2310.iso.1,0.97750324010849
4429,site.08.subj.24TB00-035.lab.2325.iso.1,0.97750324010849
4430,site.08.subj.24TB00-039.lab.2366.iso.1,0.8508851528167725
4431,site.08.subj.24TB00-040.lab.2423.iso.1,0.8508851528167725
4432,site.08.subj.24TB00-041.lab.2342.iso.1,0.8509456515312195
4433,site.08.subj.24TB00-041.lab.2349.iso.1,0.8508851528167725
4434,site.08.subj.24TB00-042.lab.2331.iso.1,0.8509203195571899
4435,site.08.subj.24TB00-042.lab.2352.iso.1,0.8509203195571899
4436,site.08.subj.24TB00-043.lab.2439.iso.1,0.8728053569793701
4437,site.08.subj.24TB00-045.lab.2346.iso.1,0.9763165712356567
4438,site.08.subj.24TB00-046.lab.2381.iso.1,0.8507659435272217
4439,site.08.subj.24TB00-047.lab.2433.iso.1,0.8508851528167725
4440,site.08.subj.24TB00-048.lab.2357.iso.1,0.97750324010849
4441,site.08.subj.24TB00-051.lab.2355.iso.1,0.9760550856590271
4442,site.08.subj.24TB00-051.lab.2440.iso.1,0.9760550856590271
4443,site.08.subj.24TB00-052.lab.2347.iso.1,0.8728053569793701
4444,site.08.subj.24TB00-052.lab.2373.iso.1,0.8728053569793701
4445,site.08.subj.24TB00-054.lab.2441.iso.1,0.9765589237213135
4446,site.08.subj.24TB00-055.lab.2398.iso.1,0.8508850336074829
4447,site.08.subj.24TB00-055.lab.2457.iso.1,0.8508850336074829
4448,site.08.subj.24TB00-056.lab.2420.iso.1,0.8508851528167725
4449,site.08.subj.24TB00-057.lab.2392.iso.1,0.918933629989624
4450,site.08.subj.24TB00-057.lab.2431.iso.1,0.918933629989624
4451,site.08.subj.24TB00-058.lab.2403.iso.1,0.1787036955356598
4452,site.08.subj.24TB00-058.lab.2436.iso.1,0.1787036955356598
4453,site.08.subj.24TB00-058.lab.2443.iso.1,0.1787036955356598
4454,site.08.subj.24TB00-059.lab.2444.iso.1,0.97750324010849
4455,site.08.subj.24TB00-059.lab.2445.iso.1,0.97750324010849
4456,site.08.subj.24TB00-060.lab.2427.iso.1,0.8728053569793701
4457,site.08.subj.24TB00-063.lab.2419.iso.1,0.9760550856590271
4458,site.08.subj.28TB-D01-002.lab.2575.iso.1,0.8631604909896851
4459,site.08.subj.28TB-D06-004.lab.2650.iso.1,0.08228626847267151
4460,site.08.subj.28TB-D06-009.lab.2849.iso.1,0.9712924957275391
4461,site.08.subj.28TB-D09-002.lab.2851.iso.1,0.8508851528167725
4462,site.08.subj.28TB-D12-001.lab.2576.iso.1,0.28203463554382324
4463,site.08.subj.28TB-D12-004.lab.2525.iso.1,0.85104900598526
4464,site.08.subj.28TB-D12-006.lab.2583.iso.1,0.8508851528167725
4465,site.08.subj.28TB-D12-007.lab.2672.iso.1,0.8508851528167725
4466,site.08.subj.28TB-D13-004.lab.2573.iso.1,0.2972433567047119
4467,site.08.subj.28TB-D13-006.lab.2792.iso.1,0.0601864755153656
4468,site.08.subj.28TB-D14-002.lab.2786.iso.1,0.0899394154548645
4469,site.08.subj.28TB-D16-002.lab.2523.iso.1,0.08996498584747314
4470,site.08.subj.28TB-D18-003.lab.2995.iso.1,0.182671457529068
4471,site.08.subj.28TB-D19-001.lab.2517.iso.1,0.02919486165046692
4472,site.08.subj.28TB-D19-007.lab.2994.iso.1,0.8508851528167725
4473,site.08.subj.28TB-D19-010.lab.2992.iso.1,0.0902283787727356
4474,site.08.subj.28TB-D25-002.lab.2582.iso.1,0.850914478302002
4475,site.08.subj.28TB-D25-007.lab.2907.iso.1,0.8508851528167725
4476,site.08.subj.DTU-041.lab.2114.iso.1,0.8508851528167725
4477,site.08.subj.DTU-059.lab.2159.iso.1,0.12891003489494324
4478,site.08.subj.DTU-060.lab.2176.iso.1,0.8508850336074829
4479,site.08.subj.DTU-069.lab.2181.iso.1,0.8508850336074829
4480,site.08.subj.DTU-072.lab.2189.iso.1,0.97750324010849
4481,site.08.subj.DTU-073.lab.2188.iso.1,0.9757498502731323
4482,site.08.subj.DTU-077.lab.2180.iso.1,0.8508851528167725
4483,site.08.subj.DTU-082.lab.2185.iso.1,0.8508851528167725
4484,site.08.subj.DTU-084.lab.2187.iso.1,0.8518730401992798
4485,site.08.subj.DTU-087.lab.2225.iso.1,0.97750324010849
4486,site.08.subj.DTU-089.lab.2216.iso.1,0.8508851528167725
4487,site.08.subj.DTU-101.lab.2237.iso.1,0.9780147075653076
4488,site.08.subj.DTU-102.lab.2228.iso.1,0.8511101603507996
4489,site.08.subj.DTU-103.lab.2229.iso.1,0.7855826616287231
4490,site.08.subj.DTU-107.lab.2384.iso.1,0.8508851528167725
4491,site.08.subj.DTU-114.lab.2274.iso.1,0.877737820148468
4492,site.08.subj.DTU-116.lab.2425.iso.1,0.9763063192367554
4493,site.10.subj.AA04355761.lab.AA04355761.iso.1,0.8725908398628235
4494,site.10.subj.BC01244547.lab.BC01244547.iso.1,0.08228626847267151
4495,site.10.subj.BC01402523.lab.BC01402523.iso.1,0.026560604572296143
4496,site.10.subj.CC00435486.lab.CC00435486.iso.1,0.04888579249382019
4497,site.10.subj.KD01666167.lab.KD01666167.iso.1,0.26710623502731323
