,Isolate,ISONIAZID
6058,site.08.subj.02TB2561.lab.25819.iso.1,0.9906681776046753
6059,site.08.subj.02TB2562.lab.25874.iso.1,0.023438483476638794
6060,site.08.subj.02TB2564.lab.25878.iso.1,0.9455915689468384
6061,site.08.subj.02TB2565.lab.25886.iso.1,0.9455915689468384
6062,site.08.subj.02TB2569.lab.25902.iso.1,0.9394183158874512
6063,site.08.subj.02TB2570.lab.25909.iso.1,0.9549844264984131
6064,site.08.subj.02TB2571.lab.25783.iso.1,0.9394183158874512
6065,site.08.subj.02TB2573.lab.25794.iso.1,0.9907315969467163
6066,site.08.subj.02TB2574.lab.25797.iso.1,0.020473092794418335
6067,site.08.subj.02TB2575.lab.25798.iso.1,0.9907315969467163
6068,site.08.subj.02TB2576.lab.25816.iso.1,0.9580223560333252
6069,site.08.subj.02TB2577.lab.25872.iso.1,0.02002197504043579
6070,site.08.subj.02TB2578.lab.25873.iso.1,0.9464200735092163
6071,site.08.subj.02TB2580.lab.25875.iso.1,0.9906681776046753
6072,site.08.subj.02TB2582.lab.26062.iso.1,0.9394183158874512
6073,site.08.subj.02TB2583.lab.25921.iso.1,0.9395110607147217
6074,site.08.subj.02TB2584.lab.26068.iso.1,0.02002197504043579
6075,site.08.subj.02TB2585.lab.25926.iso.1,0.9581862688064575
6076,site.08.subj.02TB2586.lab.27067.iso.1,0.9549844264984131
6077,site.08.subj.02TB2587.lab.26066.iso.1,0.9403747320175171
6078,site.08.subj.02TB2588.lab.25927.iso.1,0.09515652060508728
6079,site.08.subj.02TB2592.lab.25908.iso.1,0.9549844264984131
6080,site.08.subj.02TB2593.lab.26061.iso.1,0.9394183158874512
6081,site.08.subj.02TB2595.lab.25913.iso.1,0.9394183158874512
6082,site.08.subj.02TB2596.lab.25914.iso.1,0.9386675357818604
6083,site.08.subj.02TB2597.lab.25922.iso.1,0.9549844264984131
6084,site.08.subj.02TB2601.lab.26085.iso.1,0.9394183158874512
6085,site.08.subj.02TB2602.lab.26083.iso.1,0.9982998967170715
6086,site.08.subj.02TB2603.lab.26082.iso.1,0.9906681776046753
6087,site.08.subj.02TB2604.lab.26081.iso.1,0.9394183158874512
6088,site.08.subj.02TB2605.lab.26094.iso.1,0.9581862688064575
6089,site.08.subj.02TB2608.lab.26092.iso.1,0.9455915689468384
6090,site.08.subj.02TB2609.lab.26108.iso.1,0.09299764037132263
6091,site.08.subj.02TB2610.lab.26104.iso.1,0.9906681776046753
6092,site.08.subj.02TB2614.lab.26107.iso.1,0.9398829936981201
6093,site.08.subj.02TB2615.lab.26109.iso.1,0.9549844264984131
6094,site.08.subj.02TB2616.lab.26114.iso.1,0.9826114773750305
6095,site.08.subj.02TB2619.lab.26191.iso.1,0.9442304372787476
6096,site.08.subj.02TB2622.lab.26263.iso.1,0.9394183158874512
6097,site.08.subj.02TB2623.lab.26202.iso.1,0.9825779795646667
6098,site.08.subj.02TB2626.lab.26266.iso.1,0.9394183158874512
6099,site.08.subj.02TB2628.lab.26439.iso.1,0.9403747320175171
6100,site.08.subj.02TB2632.lab.26280.iso.1,0.9455915689468384
6101,site.08.subj.02TB2635.lab.26295.iso.1,0.9442304372787476
6102,site.08.subj.02TB2640.lab.26307.iso.1,0.02002197504043579
6103,site.08.subj.02TB2672.lab.26458.iso.1,0.9403747320175171
6104,site.08.subj.02TB2678.lab.26525.iso.1,0.9907315969467163
6105,site.08.subj.02TB2681.lab.26443.iso.1,0.9455915689468384
6106,site.08.subj.02TB2684.lab.26446.iso.1,0.9455915689468384
6107,site.08.subj.02TB2685.lab.26448.iso.1,0.9455915689468384
6108,site.08.subj.02TB2691.lab.26451.iso.1,0.9464200735092163
6109,site.08.subj.02TB2694.lab.26581.iso.1,0.02002197504043579
6110,site.08.subj.02TB2702.lab.26583.iso.1,0.9394183158874512
6111,site.08.subj.02TB2706.lab.26530.iso.1,0.9455916881561279
6112,site.08.subj.02TB2717.lab.26596.iso.1,0.9394183158874512
6113,site.08.subj.02TB2718.lab.26710.iso.1,0.9906681776046753
6114,site.08.subj.02TB2720.lab.26657.iso.1,0.9394183158874512
6115,site.08.subj.02TB2722.lab.26601.iso.1,0.9906681776046753
6116,site.08.subj.02TB2723.lab.26610.iso.1,0.9394183158874512
6117,site.08.subj.02TB2724.lab.26717.iso.1,0.9906681776046753
6118,site.08.subj.02TB2725.lab.26620.iso.1,0.9906683564186096
6119,site.08.subj.02TB2727.lab.26658.iso.1,0.9394183158874512
6120,site.08.subj.02TB2728.lab.26724.iso.1,0.9394183158874512
6121,site.08.subj.02TB2730.lab.26726.iso.1,0.9394183158874512
6122,site.08.subj.02TB2731.lab.26725.iso.1,0.02002197504043579
6123,site.08.subj.02TB2782.lab.26706.iso.1,0.9906681776046753
6124,site.08.subj.02TB2786.lab.26537.iso.1,0.9907315969467163
6125,site.08.subj.02TB2787.lab.26518.iso.1,0.9464200735092163
6126,site.08.subj.02TB2788.lab.26543.iso.1,0.09299764037132263
6127,site.08.subj.02TB2797.lab.26594.iso.1,0.9394183158874512
6128,site.08.subj.02TB2800.lab.26599.iso.1,0.9389669895172119
6129,site.08.subj.02TB2802.lab.26656.iso.1,0.9394183158874512
6130,site.08.subj.02TB2806.lab.26603.iso.1,0.9394183158874512
6131,site.08.subj.02TB2807.lab.26602.iso.1,0.9403747320175171
6132,site.08.subj.02TB2808.lab.26612.iso.1,0.9982850551605225
6133,site.08.subj.02TB2809.lab.26659.iso.1,0.023193061351776123
6134,site.08.subj.02TB2811.lab.26720.iso.1,0.9907315969467163
6135,site.08.subj.02TB2813.lab.26728.iso.1,0.02023494243621826
6136,site.08.subj.02TB2819.lab.26721.iso.1,0.9455915689468384
6137,site.08.subj.02TB2822.lab.26734.iso.1,0.985297679901123
6138,site.08.subj.02TB2824.lab.26739.iso.1,0.9455915689468384
6139,site.08.subj.02TB2846.lab.26654.iso.1,0.023193061351776123
6140,site.08.subj.02TB2847.lab.26539.iso.1,0.02023494243621826
6141,site.08.subj.02TB2848.lab.26586.iso.1,0.022214889526367188
6142,site.08.subj.02TB2853.lab.26595.iso.1,0.02002197504043579
6143,site.08.subj.02TB2855.lab.26604.iso.1,0.9906681776046753
6144,site.08.subj.02TB2856.lab.26605.iso.1,0.9394183158874512
6145,site.08.subj.02TB2857.lab.26617.iso.1,0.9442304372787476
6146,site.08.subj.02TB2859.lab.26618.iso.1,0.9565228223800659
6147,site.08.subj.02TB2862.lab.26730.iso.1,0.9395110607147217
6148,site.08.subj.02TB2903.lab.26655.iso.1,0.02037423849105835
6149,site.08.subj.02TB2904.lab.26591.iso.1,0.02002197504043579
6150,site.08.subj.02TB2905.lab.26592.iso.1,0.9394183158874512
6151,site.08.subj.02TB2906.lab.26607.iso.1,0.9905527830123901
6152,site.08.subj.02TB2909.lab.26609.iso.1,0.9394183158874512
6153,site.08.subj.02TB2912.lab.26733.iso.1,0.9911462068557739
6154,site.08.subj.02TB3041.lab.26616.iso.1,0.9907315969467163
6155,site.08.subj.02TB3043.lab.26735.iso.1,0.9394183158874512
6156,site.08.subj.02TB3044.lab.26736.iso.1,0.9579534530639648
6157,site.08.subj.05TB11002.lab.21741.iso.1,0.9455915689468384
6158,site.08.subj.05TB11003.lab.21882.iso.1,0.9901059865951538
6159,site.08.subj.05TB11007.lab.22069.iso.1,0.9455915689468384
6160,site.08.subj.05TB11008.lab.22070.iso.1,0.9403747320175171
6161,site.08.subj.05TB11009.lab.22315.iso.1,0.9455915689468384
6162,site.08.subj.05TB11010.lab.22316.iso.1,0.9581862688064575
6163,site.08.subj.05TB11012.lab.23370.iso.1,0.9464200735092163
6164,site.08.subj.05TB11013.lab.24035.iso.1,0.023438483476638794
6165,site.08.subj.05TB11015.lab.23116.iso.1,0.9907429218292236
6166,site.08.subj.05TB11020.lab.24040.iso.1,0.9455915689468384
6167,site.08.subj.05TB11024.lab.23963.iso.1,0.10439634323120117
6168,site.08.subj.05TB11025.lab.23829.iso.1,0.01686912775039673
6169,site.08.subj.05TB11037.lab.24558.iso.1,0.023193061351776123
6170,site.08.subj.05TB11038.lab.24559.iso.1,0.9907315969467163
6171,site.08.subj.05TB11038.lab.24561.iso.1,0.9907315969467163
6172,site.08.subj.05TB11041.lab.24562.iso.1,0.9826114773750305
6173,site.08.subj.05TB11045.lab.24822.iso.1,0.9455915689468384
6174,site.08.subj.05TB11047.lab.24980.iso.1,0.9455916881561279
6175,site.08.subj.05TB11051.lab.25024.iso.1,0.9394183158874512
6176,site.08.subj.05TB11052.lab.25027.iso.1,0.9455915689468384
6177,site.08.subj.05TB11052.lab.25206.iso.1,0.9455915689468384
6178,site.08.subj.05TB11054.lab.25199.iso.1,0.990684986114502
6179,site.08.subj.05TB11055.lab.25198.iso.1,0.9982998967170715
6180,site.08.subj.05TB11056.lab.26375.iso.1,0.9455915689468384
6181,site.08.subj.05TB11057.lab.25203.iso.1,0.9906681776046753
6182,site.08.subj.05TB11059.lab.25202.iso.1,0.023193061351776123
6183,site.08.subj.05TB11059.lab.25489.iso.1,0.023193061351776123
6184,site.08.subj.05TB11062.lab.25498.iso.1,0.9394183158874512
6185,site.08.subj.05TB11064.lab.25491.iso.1,0.10419565439224243
6186,site.08.subj.05TB11067.lab.25209.iso.1,0.9455915689468384
6187,site.08.subj.05TB11070.lab.25492.iso.1,0.023193061351776123
6188,site.08.subj.05TB11071.lab.25210.iso.1,0.020473092794418335
6189,site.08.subj.05TB11072.lab.25495.iso.1,0.02002197504043579
6190,site.08.subj.05TB11074.lab.25650.iso.1,0.9455915689468384
6191,site.08.subj.05TB11075.lab.25493.iso.1,0.9455915689468384
6192,site.08.subj.05TB11075.lab.25838.iso.1,0.9455915689468384
6193,site.08.subj.05TB11076.lab.25598.iso.1,0.9455915689468384
6194,site.08.subj.05TB11079.lab.26377.iso.1,0.023193061351776123
6195,site.08.subj.05TB11089.lab.26805.iso.1,0.9455915689468384
6196,site.08.subj.05TB11090.lab.26774.iso.1,0.9403747320175171
6197,site.08.subj.05TB11091.lab.25596.iso.1,0.02002197504043579
6198,site.08.subj.05TB11091.lab.27256.iso.1,0.9906848669052124
6199,site.08.subj.05TB11092.lab.27335.iso.1,0.8907899856567383
6200,site.08.subj.05TB11094.lab.27697.iso.1,0.9581862688064575
6201,site.08.subj.05TB11099.lab.27577.iso.1,0.023438483476638794
6202,site.08.subj.05TB11101.lab.27699.iso.1,0.9906591773033142
6203,site.08.subj.05TB11102.lab.28154.iso.1,0.9581862688064575
6204,site.08.subj.05TB11104.lab.27732.iso.1,0.976704478263855
6205,site.08.subj.05TB11109.lab.28118.iso.1,0.9455915689468384
6206,site.08.subj.05TB12004.lab.21884.iso.1,0.9906681776046753
6207,site.08.subj.05TB12007.lab.21920.iso.1,0.9403747320175171
6208,site.08.subj.05TB12008.lab.23014.iso.1,0.9368388652801514
6209,site.08.subj.05TB12010.lab.23718.iso.1,0.9665111303329468
6210,site.08.subj.05TB12013.lab.24028.iso.1,0.02002197504043579
6211,site.08.subj.05TB12013.lab.24029.iso.1,0.023193061351776123
6212,site.08.subj.05TB12014.lab.25190.iso.1,0.9455915689468384
6213,site.08.subj.05TB12016.lab.24556.iso.1,0.9911599159240723
6214,site.08.subj.05TB12016.lab.24821.iso.1,0.9911599159240723
6215,site.08.subj.05TB12020.lab.24977.iso.1,0.9455915689468384
6216,site.08.subj.05TB12021.lab.25026.iso.1,0.9906681776046753
6217,site.08.subj.05TB12022.lab.25201.iso.1,0.023193061351776123
6218,site.08.subj.05TB12032.lab.25744.iso.1,0.9906681776046753
6219,site.08.subj.05TB12038.lab.27000.iso.1,0.023193061351776123
6220,site.08.subj.05TB12038.lab.27003.iso.1,0.023193061351776123
6221,site.08.subj.05TB12040.lab.27105.iso.1,0.945786714553833
6222,site.08.subj.05TB12042.lab.27106.iso.1,0.9394183158874512
6223,site.08.subj.05TB12045.lab.27175.iso.1,0.945786714553833
6224,site.08.subj.05TB12053.lab.27578.iso.1,0.9581862688064575
6225,site.08.subj.05TB12062.lab.28117.iso.1,0.016451328992843628
6226,site.08.subj.05TB13006.lab.24042.iso.1,0.09971895813941956
6227,site.08.subj.05TB13010.lab.24823.iso.1,0.9455915689468384
6228,site.08.subj.05TB13012.lab.25020.iso.1,0.023193061351776123
6229,site.08.subj.05TB13021.lab.26432.iso.1,0.9464200735092163
6230,site.08.subj.05TB13023.lab.26804.iso.1,0.9455915689468384
6231,site.08.subj.05TB13024.lab.27002.iso.1,0.020063817501068115
6232,site.08.subj.05TB13027.lab.27310.iso.1,0.9455915689468384
6233,site.08.subj.05TB21039.lab.23658.iso.1,0.02023494243621826
6234,site.08.subj.05TB21044.lab.24041.iso.1,0.016795992851257324
6235,site.08.subj.05TB21047.lab.23961.iso.1,0.008504778146743774
6236,site.08.subj.05TB21066.lab.24565.iso.1,0.9394183158874512
6237,site.08.subj.05TB21069.lab.25017.iso.1,0.9581862688064575
6238,site.08.subj.05TB21077.lab.25204.iso.1,0.9906681776046753
6239,site.08.subj.05TB21078.lab.25207.iso.1,0.9746760129928589
6240,site.08.subj.05TB21085.lab.25022.iso.1,0.020491987466812134
6241,site.08.subj.05TB21101.lab.25839.iso.1,0.9906681776046753
6242,site.08.subj.05TB21119.lab.26636.iso.1,0.9455915689468384
6243,site.08.subj.05TB21123.lab.26663.iso.1,0.023193061351776123
6244,site.08.subj.05TB21131.lab.27036.iso.1,0.9455915689468384
6245,site.08.subj.05TB21134.lab.27103.iso.1,0.990768313407898
6246,site.08.subj.05TB21138.lab.27258.iso.1,0.9464200735092163
6247,site.08.subj.05TB21138.lab.27615.iso.1,0.9403747320175171
6248,site.08.subj.05TB21141.lab.27337.iso.1,0.9394183158874512
6249,site.08.subj.05TB21147.lab.27575.iso.1,0.9394183158874512
6250,site.08.subj.05TB22006.lab.22283.iso.1,0.9906681776046753
6251,site.08.subj.05TB22007.lab.22486.iso.1,0.9394183158874512
6252,site.08.subj.05TB22028.lab.24038.iso.1,0.9906681776046753
6253,site.08.subj.05TB22059.lab.24979.iso.1,0.9456112384796143
6254,site.08.subj.05TB22061.lab.24978.iso.1,0.9460859298706055
6255,site.08.subj.05TB22064.lab.25021.iso.1,0.9455915689468384
6256,site.08.subj.05TB22072.lab.25208.iso.1,0.02002197504043579
6257,site.08.subj.05TB22073.lab.25494.iso.1,0.9581862688064575
6258,site.08.subj.05TB22093.lab.26661.iso.1,0.9394183158874512
6259,site.08.subj.05TB22101.lab.26908.iso.1,0.939575731754303
6260,site.08.subj.05TB22103.lab.27005.iso.1,0.10448673367500305
6261,site.08.subj.05TB22105.lab.27035.iso.1,0.9455915689468384
6262,site.08.subj.05TB22112.lab.27614.iso.1,0.9906681776046753
6263,site.08.subj.05TB22114.lab.27617.iso.1,0.9394183158874512
6264,site.08.subj.05TB22121.lab.27576.iso.1,0.9455915689468384
6265,site.08.subj.05TB23001.lab.21881.iso.1,0.0931127667427063
6266,site.08.subj.05TB23027.lab.24446.iso.1,0.10012778639793396
6267,site.08.subj.05TB23036.lab.25746.iso.1,0.023438483476638794
6268,site.08.subj.05TB23037.lab.26136.iso.1,0.023193061351776123
6269,site.08.subj.05TB31002.lab.1755.iso.1,0.023193061351776123
6270,site.08.subj.05TB31004.lab.1761.iso.1,0.9455916881561279
6271,site.08.subj.05TB31005.lab.1778.iso.1,0.9911393523216248
6272,site.08.subj.05TB31005.lab.1787.iso.1,0.9911393523216248
6273,site.08.subj.05TB31006.lab.1780.iso.1,0.9348810911178589
6274,site.08.subj.05TB31007.lab.1834.iso.1,0.9455915689468384
6275,site.08.subj.05TB31008.lab.1792.iso.1,0.9906681776046753
6276,site.08.subj.05TB31009.lab.1795.iso.1,0.9581862688064575
6277,site.08.subj.05TB31010.lab.1801.iso.1,0.4091707766056061
6278,site.08.subj.05TB31011.lab.1802.iso.1,0.9455915689468384
6279,site.08.subj.05TB31012.lab.1803.iso.1,0.9394183158874512
6280,site.08.subj.05TB31014.lab.1837.iso.1,0.023193061351776123
6281,site.08.subj.05TB31014.lab.1844.iso.1,0.023193061351776123
6282,site.08.subj.05TB31014.lab.1850.iso.1,0.02002197504043579
6283,site.08.subj.05TB31016.lab.1853.iso.1,0.9455915689468384
6284,site.08.subj.05TB31017.lab.1858.iso.1,0.02002197504043579
6285,site.08.subj.05TB31019.lab.1877.iso.1,0.9455915689468384
6286,site.08.subj.05TB31019.lab.1889.iso.1,0.9455915689468384
6287,site.08.subj.05TB31020.lab.1881.iso.1,0.9394183158874512
6288,site.08.subj.05TB31022.lab.1885.iso.1,0.9455915689468384
6289,site.08.subj.05TB31024.lab.1900.iso.1,0.9394183158874512
6290,site.08.subj.05TB31025.lab.1910.iso.1,0.02002197504043579
6291,site.08.subj.05TB31027.lab.1925.iso.1,0.9394183158874512
6292,site.08.subj.05TB31029.lab.1933.iso.1,0.9982998967170715
6293,site.08.subj.05TB31030.lab.1959.iso.1,0.9455915689468384
6294,site.08.subj.05TB31037.lab.1996.iso.1,0.9906681776046753
6295,site.08.subj.05TB31041.lab.2036.iso.1,0.9394183158874512
6296,site.08.subj.05TB31042.lab.2024.iso.1,0.9455915689468384
6297,site.08.subj.05TB31046.lab.2046.iso.1,0.9906786680221558
6298,site.08.subj.05TB32003.lab.1774.iso.1,0.9906681776046753
6299,site.08.subj.05TB32006.lab.1781.iso.1,0.10439634323120117
6300,site.08.subj.05TB32007.lab.1794.iso.1,0.9907429218292236
6301,site.08.subj.05TB32009.lab.1798.iso.1,0.9455915689468384
6302,site.08.subj.05TB32009.lab.1825.iso.1,0.9455916881561279
6303,site.08.subj.05TB32009.lab.2031.iso.1,0.9394183158874512
6304,site.08.subj.05TB32010.lab.1796.iso.1,0.9455915689468384
6305,site.08.subj.05TB32011.lab.1813.iso.1,0.9906681776046753
6306,site.08.subj.05TB32012.lab.1815.iso.1,0.990862250328064
6307,site.08.subj.05TB32013.lab.1816.iso.1,0.9581862688064575
6308,site.08.subj.05TB32014.lab.1824.iso.1,0.9455915689468384
6309,site.08.subj.05TB32015.lab.1828.iso.1,0.09299764037132263
6310,site.08.subj.05TB32016.lab.1841.iso.1,0.023193061351776123
6311,site.08.subj.05TB32016.lab.1868.iso.1,0.023193061351776123
6312,site.08.subj.05TB32017.lab.1849.iso.1,0.9906681776046753
6313,site.08.subj.05TB32018.lab.1857.iso.1,0.9409956932067871
6314,site.08.subj.05TB32019.lab.1862.iso.1,0.9455915689468384
6315,site.08.subj.05TB32022.lab.1887.iso.1,0.9455915689468384
6316,site.08.subj.05TB32023.lab.1895.iso.1,0.9455915689468384
6317,site.08.subj.05TB32024.lab.1892.iso.1,0.023193061351776123
6318,site.08.subj.05TB32024.lab.1899.iso.1,0.023193061351776123
6319,site.08.subj.05TB32026.lab.1901.iso.1,0.9906681776046753
6320,site.08.subj.05TB32034.lab.1931.iso.1,0.9455915689468384
6321,site.08.subj.05TB32039.lab.1953.iso.1,0.9455915689468384
6322,site.08.subj.05TB32041.lab.1974.iso.1,0.02023494243621826
6323,site.08.subj.05TB32043.lab.1981.iso.1,0.9907315969467163
6324,site.08.subj.05TB32047.lab.2001.iso.1,0.030635833740234375
6325,site.08.subj.05TB32052.lab.2037.iso.1,0.998299777507782
6326,site.08.subj.05TB32053.lab.2021.iso.1,0.9397306442260742
6327,site.08.subj.05TB32056.lab.2020.iso.1,0.9907032251358032
6328,site.08.subj.05TB33001.lab.1749.iso.1,0.9394183158874512
6329,site.08.subj.05TB33001.lab.1763.iso.1,0.9394183158874512
6330,site.08.subj.05TB33002.lab.1764.iso.1,0.9394183158874512
6331,site.08.subj.05TB33003.lab.1766.iso.1,0.9455915689468384
6332,site.08.subj.05TB33006.lab.1779.iso.1,0.9394183158874512
6333,site.08.subj.05TB33006.lab.1833.iso.1,0.9455915689468384
6334,site.08.subj.05TB33008.lab.1784.iso.1,0.9581862688064575
6335,site.08.subj.05TB33010.lab.1799.iso.1,0.9394183158874512
6336,site.08.subj.05TB33011.lab.1800.iso.1,0.9455915689468384
6337,site.08.subj.05TB33012.lab.1832.iso.1,0.023193061351776123
6338,site.08.subj.05TB33013.lab.1807.iso.1,0.945722222328186
6339,site.08.subj.05TB33014.lab.1838.iso.1,0.02002197504043579
6340,site.08.subj.05TB33015.lab.1874.iso.1,0.9394183158874512
6341,site.08.subj.05TB33018.lab.1940.iso.1,0.9581862688064575
6342,site.08.subj.05TB33019.lab.1952.iso.1,0.9394183158874512
6343,site.08.subj.05TB33021.lab.1963.iso.1,0.9906681776046753
6344,site.08.subj.05TB33023.lab.1971.iso.1,0.9906681776046753
6345,site.08.subj.05TB33024.lab.1973.iso.1,0.9394183158874512
6346,site.08.subj.05TB33027.lab.1990.iso.1,0.9455915689468384
6347,site.08.subj.05TB33029.lab.2000.iso.1,0.9394183158874512
6348,site.08.subj.05TB33030.lab.2033.iso.1,0.02002197504043579
6349,site.08.subj.05TB33031.lab.2005.iso.1,0.020473092794418335
6350,site.08.subj.05TB33032.lab.2003.iso.1,0.9455915689468384
6351,site.08.subj.05TB33033.lab.2028.iso.1,0.9394183158874512
6352,site.08.subj.05TB33034.lab.2050.iso.1,0.9398829936981201
6353,site.08.subj.05TB33035.lab.2049.iso.1,0.9455915689468384
6354,site.08.subj.05TB41001.lab.1759.iso.1,0.9908931255340576
6355,site.08.subj.05TB41002.lab.1767.iso.1,0.9907315969467163
6356,site.08.subj.05TB41003.lab.1769.iso.1,0.9906681776046753
6357,site.08.subj.05TB41007.lab.1805.iso.1,0.02001670002937317
6358,site.08.subj.05TB41008.lab.1806.iso.1,0.9906681776046753
6359,site.08.subj.05TB41009.lab.1809.iso.1,0.9585556983947754
6360,site.08.subj.05TB41010.lab.1822.iso.1,0.9906681776046753
6361,site.08.subj.05TB41011.lab.1821.iso.1,0.9906681776046753
6362,site.08.subj.05TB41012.lab.1827.iso.1,0.9906681776046753
6363,site.08.subj.05TB41013.lab.1847.iso.1,0.9455915689468384
6364,site.08.subj.05TB41014.lab.1867.iso.1,0.9906681776046753
6365,site.08.subj.05TB41015.lab.1859.iso.1,0.9394183158874512
6366,site.08.subj.05TB41020.lab.1886.iso.1,0.02002197504043579
6367,site.08.subj.05TB41024.lab.1893.iso.1,0.9906748533248901
6368,site.08.subj.05TB41027.lab.1897.iso.1,0.94497150182724
6369,site.08.subj.05TB41030.lab.1902.iso.1,0.9403747320175171
6370,site.08.subj.05TB41035.lab.1906.iso.1,0.9584872126579285
6371,site.08.subj.05TB41039.lab.1914.iso.1,0.9394183158874512
6372,site.08.subj.05TB41041.lab.1941.iso.1,0.9907315969467163
6373,site.08.subj.05TB41044.lab.1949.iso.1,0.945250391960144
6374,site.08.subj.05TB41047.lab.1982.iso.1,0.9860103726387024
6375,site.08.subj.05TB42001.lab.1758.iso.1,0.020473092794418335
6376,site.08.subj.05TB42005.lab.1765.iso.1,0.9403747320175171
6377,site.08.subj.05TB42007.lab.1771.iso.1,0.02002197504043579
6378,site.08.subj.05TB42008.lab.1773.iso.1,0.02002197504043579
6379,site.08.subj.05TB42009.lab.1788.iso.1,0.9403747320175171
6380,site.08.subj.05TB42010.lab.1790.iso.1,0.9907429218292236
6381,site.08.subj.05TB42014.lab.1793.iso.1,0.9455915689468384
6382,site.08.subj.05TB42015.lab.1797.iso.1,0.9906681776046753
6383,site.08.subj.05TB42021.lab.1826.iso.1,0.023193061351776123
6384,site.08.subj.05TB42022.lab.1829.iso.1,0.9906681776046753
6385,site.08.subj.05TB42023.lab.1830.iso.1,0.023193061351776123
6386,site.08.subj.05TB42024.lab.1836.iso.1,0.9907429218292236
6387,site.08.subj.05TB42026.lab.1840.iso.1,0.9907315969467163
6388,site.08.subj.05TB42027.lab.1843.iso.1,0.9394183158874512
6389,site.08.subj.05TB42031.lab.1852.iso.1,0.941192626953125
6390,site.08.subj.05TB42034.lab.1855.iso.1,0.9394183158874512
6391,site.08.subj.05TB42037.lab.1869.iso.1,0.9906681776046753
6392,site.08.subj.05TB42038.lab.1871.iso.1,0.9394183158874512
6393,site.08.subj.05TB42042.lab.1884.iso.1,0.023193061351776123
6394,site.08.subj.05TB42045.lab.1907.iso.1,0.990862250328064
6395,site.08.subj.05TB42046.lab.1913.iso.1,0.9906681776046753
6396,site.08.subj.05TB42049.lab.1918.iso.1,0.9455915689468384
6397,site.08.subj.05TB42050.lab.1920.iso.1,0.9455915689468384
6398,site.08.subj.05TB42053.lab.1937.iso.1,0.9906775951385498
6399,site.08.subj.05TB42055.lab.1929.iso.1,0.9455916881561279
6400,site.08.subj.05TB42056.lab.1934.iso.1,0.9906681776046753
6401,site.08.subj.05TB42065.lab.1968.iso.1,0.9907315969467163
6402,site.08.subj.05TB43003.lab.1783.iso.1,0.9457257986068726
6403,site.08.subj.05TB43005.lab.1811.iso.1,0.9394183158874512
6404,site.08.subj.05TB43008.lab.1839.iso.1,0.9581862688064575
6405,site.08.subj.05TB43010.lab.1861.iso.1,0.9464200735092163
6406,site.08.subj.05TB43012.lab.1863.iso.1,0.9464200735092163
6407,site.08.subj.05TB43013.lab.1873.iso.1,0.9455915689468384
6408,site.08.subj.05TB43014.lab.1875.iso.1,0.9906681776046753
6409,site.08.subj.05TB43016.lab.1882.iso.1,0.9394183158874512
6410,site.08.subj.05TB43017.lab.1894.iso.1,0.1350783109664917
6411,site.08.subj.05TB43020.lab.1911.iso.1,0.9397990703582764
6412,site.08.subj.05TB43028.lab.1964.iso.1,0.9906681776046753
6413,site.08.subj.05TB43031.lab.1967.iso.1,0.9455915689468384
6414,site.08.subj.05TB43031.lab.1995.iso.1,0.9455915689468384
6415,site.08.subj.23TB03-103.lab.2075.iso.1,0.02002197504043579
6416,site.08.subj.23TB03-111.lab.2079.iso.1,0.02002197504043579
6417,site.08.subj.23TB03-117.lab.2122.iso.1,0.9906681776046753
6418,site.08.subj.23TB03-118.lab.2138.iso.1,0.9982998967170715
6419,site.08.subj.23TB03-119.lab.2462.iso.1,0.9906848669052124
6420,site.08.subj.23TB03-130.lab.2154.iso.1,0.023438483476638794
6421,site.08.subj.23TB03-137.lab.2212.iso.1,0.9455915689468384
6422,site.08.subj.23TB03-138.lab.2210.iso.1,0.020400136709213257
6423,site.08.subj.23TB03-204.lab.2063.iso.1,0.9906681776046753
6424,site.08.subj.23TB03-206.lab.2062.iso.1,0.9394183158874512
6425,site.08.subj.23TB03-206.lab.2069.iso.1,0.9394183158874512
6426,site.08.subj.23TB03-209.lab.2068.iso.1,0.9394183158874512
6427,site.08.subj.23TB03-214.lab.2078.iso.1,0.9455915689468384
6428,site.08.subj.23TB03-220.lab.2101.iso.1,0.9982998967170715
6429,site.08.subj.23TB03-223.lab.2105.iso.1,0.9911393523216248
6430,site.08.subj.23TB03-225.lab.2118.iso.1,0.02002197504043579
6431,site.08.subj.23TB03-232.lab.2145.iso.1,0.9581862688064575
6432,site.08.subj.23TB03-238.lab.2157.iso.1,0.9907429218292236
6433,site.08.subj.23TB03-243.lab.2198.iso.1,0.9403747320175171
6434,site.08.subj.23TB03-245.lab.2192.iso.1,0.9907463192939758
6435,site.08.subj.23TB03-248.lab.2239.iso.1,0.9394183158874512
6436,site.08.subj.23TB03-249.lab.2256.iso.1,0.02002197504043579
6437,site.08.subj.23TB03-252.lab.2211.iso.1,0.9455915689468384
6438,site.08.subj.23TB03-253.lab.2235.iso.1,0.9906681776046753
6439,site.08.subj.23TB03-255.lab.2280.iso.1,0.09299764037132263
6440,site.08.subj.23TB03-302.lab.2073.iso.1,0.009026855230331421
6441,site.08.subj.23TB03-306.lab.2083.iso.1,0.36348438262939453
6442,site.08.subj.23TB03-307.lab.2119.iso.1,0.9906681776046753
6443,site.08.subj.23TB03-311.lab.2190.iso.1,0.9394183158874512
6444,site.08.subj.24TB-001.lab.2090.iso.1,0.9908214807510376
6445,site.08.subj.24TB-004.lab.2088.iso.1,0.9907315969467163
