,Isolate,RIFAMPICIN
5349,site.06.subj.SSM_0185-R.lab.06MIL0105.iso.1,0.9689503908157349
5350,site.06.subj.SSM_0197-R.lab.06MIL0117.iso.1,0.9584600925445557
5351,site.06.subj.SSM_0205-R.lab.06MIL0122.iso.1,0.9689637422561646
5352,site.06.subj.SW184.lab.06MIL2089.iso.1,0.36541229486465454
5353,site.06.subj.SW603.lab.06MIL2123.iso.1,0.36541229486465454
5354,site.06.subj.SZH_0013-14.lab.06MIL0195.iso.1,0.0866333544254303
5355,site.06.subj.SZH_0032-14.lab.06MIL0274.iso.1,0.018920809030532837
5356,site.06.subj.SZH_0036-14.lab.06MIL0253.iso.1,0.015306681394577026
5357,site.06.subj.SZH_0037-14.lab.06MIL0303.iso.1,0.016161352396011353
5358,site.06.subj.SZH_0040-14.lab.06MIL0314.iso.1,0.5730785131454468
5359,site.06.subj.SZH_0043-14.lab.06MIL0329.iso.1,0.018916457891464233
5360,site.06.subj.SZH_1322-15R.lab.06MIL0059.iso.1,0.018916457891464233
5361,site.06.subj.SZR_0046-14.lab.06MIL0390.iso.1,0.025155246257781982
5362,site.08.subj.02TB0002.lab.16759.iso.1,0.9316545128822327
5363,site.08.subj.02TB0059.lab.16991.iso.1,0.01897987723350525
5364,site.08.subj.02TB0089.lab.16806.iso.1,0.018920809030532837
5365,site.08.subj.02TB0128.lab.16996.iso.1,0.9315794706344604
5366,site.08.subj.02TB0131.lab.17424.iso.1,0.9878294467926025
5367,site.08.subj.02TB0144.lab.16945.iso.1,0.018020540475845337
5368,site.08.subj.02TB0155.lab.16938.iso.1,0.9315794706344604
5369,site.08.subj.02TB0159.lab.16990.iso.1,0.013955265283584595
5370,site.08.subj.02TB0159.lab.17585.iso.1,0.013955265283584595
5371,site.08.subj.02TB0173.lab.17749.iso.1,0.018920809030532837
5372,site.08.subj.02TB0174.lab.18012.iso.1,0.9315794706344604
5373,site.08.subj.02TB0175.lab.17426.iso.1,0.9306259155273438
5374,site.08.subj.02TB0187.lab.17490.iso.1,0.011952340602874756
5375,site.08.subj.02TB0187.lab.17747.iso.1,0.011952340602874756
5376,site.08.subj.02TB0187.lab.17748.iso.1,0.011952370405197144
5377,site.08.subj.02TB0206.lab.17112.iso.1,0.9315794706344604
5378,site.08.subj.02TB0224.lab.17111.iso.1,0.018920809030532837
5379,site.08.subj.02TB0231.lab.20164.iso.1,0.9315794706344604
5380,site.08.subj.02TB0241.lab.17429.iso.1,0.018020540475845337
5381,site.08.subj.02TB0252.lab.17427.iso.1,0.9878294467926025
5382,site.08.subj.02TB0270.lab.17432.iso.1,0.9315794706344604
5383,site.08.subj.02TB0270.lab.18623.iso.1,0.9315794706344604
5384,site.08.subj.02TB0275.lab.17425.iso.1,0.9315794706344604
5385,site.08.subj.02TB0275.lab.18681.iso.1,0.018920809030532837
5386,site.08.subj.02TB0296.lab.17696.iso.1,0.018920809030532837
5387,site.08.subj.02TB0334.lab.17436.iso.1,0.9315794706344604
5388,site.08.subj.02TB0380.lab.17489.iso.1,0.9315794706344604
5389,site.08.subj.02TB0380.lab.18336.iso.1,0.0022376179695129395
5390,site.08.subj.02TB0408.lab.17706.iso.1,0.9315794706344604
5391,site.08.subj.02TB0408.lab.18606.iso.1,0.018920809030532837
5392,site.08.subj.02TB0449.lab.17705.iso.1,0.9111523628234863
5393,site.08.subj.02TB0463.lab.20001.iso.1,0.9316017031669617
5394,site.08.subj.02TB0463.lab.22194.iso.1,0.011575400829315186
5395,site.08.subj.02TB0474.lab.18030.iso.1,0.9315794706344604
5396,site.08.subj.02TB0476.lab.20932.iso.1,0.588895857334137
5397,site.08.subj.02TB0490.lab.17839.iso.1,0.011952370405197144
5398,site.08.subj.02TB0490.lab.18682.iso.1,0.011952370405197144
5399,site.08.subj.02TB0490.lab.19528.iso.1,0.011952370405197144
5400,site.08.subj.02TB0490.lab.20934.iso.1,0.011952370405197144
5401,site.08.subj.02TB0494.lab.17843.iso.1,0.018920809030532837
5402,site.08.subj.02TB0494.lab.21393.iso.1,0.018920809030532837
5403,site.08.subj.02TB0562.lab.23173.iso.1,0.01879727840423584
5404,site.08.subj.02TB0681.lab.18619.iso.1,0.020784586668014526
5405,site.08.subj.02TB0681.lab.20773.iso.1,0.020784586668014526
5406,site.08.subj.02TB0685.lab.19393.iso.1,0.03931856155395508
5407,site.08.subj.02TB0688.lab.18608.iso.1,0.018903613090515137
5408,site.08.subj.02TB0688.lab.19006.iso.1,0.01890358328819275
5409,site.08.subj.02TB0695.lab.18228.iso.1,0.9315794706344604
5410,site.08.subj.02TB0695.lab.23374.iso.1,0.9315794706344604
5411,site.08.subj.02TB0709.lab.18420.iso.1,0.01902148127555847
5412,site.08.subj.02TB0709.lab.19077.iso.1,0.01902148127555847
5413,site.08.subj.02TB0714.lab.18232.iso.1,0.018920809030532837
5414,site.08.subj.02TB0714.lab.21036.iso.1,0.018920809030532837
5415,site.08.subj.02TB0720.lab.18744.iso.1,0.019019484519958496
5416,site.08.subj.02TB0720.lab.19838.iso.1,0.019019484519958496
5417,site.08.subj.02TB0771.lab.18133.iso.1,0.01193574070930481
5418,site.08.subj.02TB0771.lab.18340.iso.1,0.01193574070930481
5419,site.08.subj.02TB0771.lab.20258.iso.1,0.01193574070930481
5420,site.08.subj.02TB0779.lab.18230.iso.1,0.9315794706344604
5421,site.08.subj.02TB0819.lab.18332.iso.1,0.023421823978424072
5422,site.08.subj.02TB0847.lab.18611.iso.1,0.9315794706344604
5423,site.08.subj.02TB0851.lab.18159.iso.1,0.9315794706344604
5424,site.08.subj.02TB0851.lab.18338.iso.1,0.018947094678878784
5425,site.08.subj.02TB0896.lab.19235.iso.1,0.9878294467926025
5426,site.08.subj.02TB0896.lab.20533.iso.1,0.9878294467926025
5427,site.08.subj.02TB0908.lab.19529.iso.1,0.019029289484024048
5428,site.08.subj.02TB0908.lab.20254.iso.1,0.019029289484024048
5429,site.08.subj.02TB0908.lab.20647.iso.1,0.019029289484024048
5430,site.08.subj.02TB0912.lab.18954.iso.1,0.9316731691360474
5431,site.08.subj.02TB0912.lab.19399.iso.1,0.9316731691360474
5432,site.08.subj.02TB0956.lab.18680.iso.1,0.9315794706344604
5433,site.08.subj.02TB0956.lab.20256.iso.1,0.9315794706344604
5434,site.08.subj.02TB0959.lab.18418.iso.1,0.9878294467926025
5435,site.08.subj.02TB0959.lab.19394.iso.1,0.9878294467926025
5436,site.08.subj.02TB0976.lab.19331.iso.1,0.018920809030532837
5437,site.08.subj.02TB0999.lab.18417.iso.1,0.9316017031669617
5438,site.08.subj.02TB1029.lab.18956.iso.1,0.5888959169387817
5439,site.08.subj.02TB1029.lab.19534.iso.1,0.9315793514251709
5440,site.08.subj.02TB1033.lab.21122.iso.1,0.9878294467926025
5441,site.08.subj.02TB1051.lab.18957.iso.1,0.9315794706344604
5442,site.08.subj.02TB1053.lab.20015.iso.1,0.9315794706344604
5443,site.08.subj.02TB1062.lab.21401.iso.1,0.9315794706344604
5444,site.08.subj.02TB1085.lab.18617.iso.1,0.9315794706344604
5445,site.08.subj.02TB1095.lab.20651.iso.1,0.9315794706344604
5446,site.08.subj.02TB1095.lab.21043.iso.1,0.9315794706344604
5447,site.08.subj.02TB1095.lab.22196.iso.1,0.9315794706344604
5448,site.08.subj.02TB1095.lab.23838.iso.1,0.9315794706344604
5449,site.08.subj.02TB1108.lab.21699.iso.1,0.9878294467926025
5450,site.08.subj.02TB1108.lab.23839.iso.1,0.9315794706344604
5451,site.08.subj.02TB1166.lab.19894.iso.1,0.9878294467926025
5452,site.08.subj.02TB1166.lab.20322.iso.1,0.9878294467926025
5453,site.08.subj.02TB1166.lab.21399.iso.1,0.9878294467926025
5454,site.08.subj.02TB1228.lab.19829.iso.1,0.9315794706344604
5455,site.08.subj.02TB1228.lab.20926.iso.1,0.9315794706344604
5456,site.08.subj.02TB1243.lab.19773.iso.1,0.9319218397140503
5457,site.08.subj.02TB1263.lab.18745.iso.1,0.018920809030532837
5458,site.08.subj.02TB1263.lab.19531.iso.1,0.018920809030532837
5459,site.08.subj.02TB1295.lab.19778.iso.1,0.016602367162704468
5460,site.08.subj.02TB1345.lab.20177.iso.1,0.9878294467926025
5461,site.08.subj.02TB1345.lab.20355.iso.1,0.9315794706344604
5462,site.08.subj.02TB1380.lab.21047.iso.1,0.15414577722549438
5463,site.08.subj.02TB1395.lab.24896.iso.1,0.018936097621917725
5464,site.08.subj.02TB1417.lab.19775.iso.1,0.01887694001197815
5465,site.08.subj.02TB1417.lab.20003.iso.1,0.01887694001197815
5466,site.08.subj.02TB1437.lab.20232.iso.1,0.9315794706344604
5467,site.08.subj.02TB1449.lab.21046.iso.1,0.018934160470962524
5468,site.08.subj.02TB1449.lab.21223.iso.1,0.018934160470962524
5469,site.08.subj.02TB1451.lab.19999.iso.1,0.9381235241889954
5470,site.08.subj.02TB1451.lab.20924.iso.1,0.018920809030532837
5471,site.08.subj.02TB1452.lab.20351.iso.1,0.9316575527191162
5472,site.08.subj.02TB1455.lab.19891.iso.1,0.9316017031669617
5473,site.08.subj.02TB1463.lab.20163.iso.1,0.022004634141921997
5474,site.08.subj.02TB1463.lab.20520.iso.1,0.022004634141921997
5475,site.08.subj.02TB1463.lab.20775.iso.1,0.022004634141921997
5476,site.08.subj.02TB1468.lab.20005.iso.1,0.01893588900566101
5477,site.08.subj.02TB1468.lab.20257.iso.1,0.01893588900566101
5478,site.08.subj.02TB1468.lab.20529.iso.1,0.9315794706344604
5479,site.08.subj.02TB1468.lab.20931.iso.1,0.0190751850605011
5480,site.08.subj.02TB1470.lab.20004.iso.1,0.006185352802276611
5481,site.08.subj.02TB1471.lab.20012.iso.1,0.9315794706344604
5482,site.08.subj.02TB1486.lab.24897.iso.1,0.9315794706344604
5483,site.08.subj.02TB1492.lab.20000.iso.1,0.9315794706344604
5484,site.08.subj.02TB1492.lab.21233.iso.1,0.9315794706344604
5485,site.08.subj.02TB1496.lab.20162.iso.1,0.01814320683479309
5486,site.08.subj.02TB1496.lab.20519.iso.1,0.9315794706344604
5487,site.08.subj.02TB1510.lab.20677.iso.1,0.9315794706344604
5488,site.08.subj.02TB1510.lab.22195.iso.1,0.9315794706344604
5489,site.08.subj.02TB1565.lab.20766.iso.1,0.9315794706344604
5490,site.08.subj.02TB1565.lab.20948.iso.1,0.9315794706344604
5491,site.08.subj.02TB1566.lab.20646.iso.1,0.9315794706344604
5492,site.08.subj.02TB1566.lab.20950.iso.1,0.9315794706344604
5493,site.08.subj.02TB1567.lab.20951.iso.1,0.9315794706344604
5494,site.08.subj.02TB1567.lab.21035.iso.1,0.9315794706344604
5495,site.08.subj.02TB1570.lab.20768.iso.1,0.018020540475845337
5496,site.08.subj.02TB1570.lab.20772.iso.1,0.018020540475845337
5497,site.08.subj.02TB1570.lab.21095.iso.1,0.018020540475845337
5498,site.08.subj.02TB1570.lab.21263.iso.1,0.018020540475845337
5499,site.08.subj.02TB1596.lab.20877.iso.1,0.9116048812866211
5500,site.08.subj.02TB1609.lab.21092.iso.1,0.018920809030532837
5501,site.08.subj.02TB1609.lab.21261.iso.1,0.018920809030532837
5502,site.08.subj.02TB1618.lab.20765.iso.1,0.9315793514251709
5503,site.08.subj.02TB1618.lab.20874.iso.1,0.9315793514251709
5504,site.08.subj.02TB1636.lab.20938.iso.1,0.9315794706344604
5505,site.08.subj.02TB1636.lab.22966.iso.1,0.9315794706344604
5506,site.08.subj.02TB1642.lab.20944.iso.1,0.9315794706344604
5507,site.08.subj.02TB1648.lab.20947.iso.1,0.9318411350250244
5508,site.08.subj.02TB1651.lab.20942.iso.1,0.9316017031669617
5509,site.08.subj.02TB1654.lab.20531.iso.1,0.018954843282699585
5510,site.08.subj.02TB1654.lab.21125.iso.1,0.018981635570526123
5511,site.08.subj.02TB1663.lab.20776.iso.1,0.018920809030532837
5512,site.08.subj.02TB1671.lab.20414.iso.1,0.018920809030532837
5513,site.08.subj.02TB1671.lab.20935.iso.1,0.018920809030532837
5514,site.08.subj.02TB1704.lab.21171.iso.1,0.9315794706344604
5515,site.08.subj.02TB1704.lab.21220.iso.1,0.9315794706344604
5516,site.08.subj.02TB1761.lab.21099.iso.1,0.9316017031669617
5517,site.08.subj.02TB1811.lab.21096.iso.1,0.9878294467926025
5518,site.08.subj.02TB1813.lab.21098.iso.1,0.9315794706344604
5519,site.08.subj.02TB1826.lab.21196.iso.1,0.9317511916160583
5520,site.08.subj.02TB1826.lab.21465.iso.1,0.9317511916160583
5521,site.08.subj.02TB1827.lab.21197.iso.1,0.9315794706344604
5522,site.08.subj.02TB1827.lab.21466.iso.1,0.9315794706344604
5523,site.08.subj.02TB1835.lab.20930.iso.1,0.9316017031669617
5524,site.08.subj.02TB1838.lab.21175.iso.1,0.9315794706344604
5525,site.08.subj.02TB1847.lab.21232.iso.1,0.018920719623565674
5526,site.08.subj.02TB1847.lab.21351.iso.1,0.018920719623565674
5527,site.08.subj.02TB1854.lab.21265.iso.1,0.011952370405197144
5528,site.08.subj.02TB1854.lab.21694.iso.1,0.9315794706344604
5529,site.08.subj.02TB1854.lab.21854.iso.1,0.011952370405197144
5530,site.08.subj.02TB1875.lab.20774.iso.1,0.04974046349525452
5531,site.08.subj.02TB1881.lab.21170.iso.1,0.9315794706344604
5532,site.08.subj.02TB1881.lab.21392.iso.1,0.9315794706344604
5533,site.08.subj.02TB1898.lab.21195.iso.1,0.5867009162902832
5534,site.08.subj.02TB1899.lab.21262.iso.1,0.018447905778884888
5535,site.08.subj.02TB1899.lab.21529.iso.1,0.018447905778884888
5536,site.08.subj.02TB1909.lab.21349.iso.1,0.9315794706344604
5537,site.08.subj.02TB1909.lab.23837.iso.1,0.9315794706344604
5538,site.08.subj.02TB1922.lab.21394.iso.1,0.9315794706344604
5539,site.08.subj.02TB1925.lab.21756.iso.1,0.9310021996498108
5540,site.08.subj.02TB1934.lab.21395.iso.1,0.019017189741134644
5541,site.08.subj.02TB1934.lab.21564.iso.1,0.019017189741134644
5542,site.08.subj.02TB1940.lab.21698.iso.1,0.9315794706344604
5543,site.08.subj.02TB1940.lab.23836.iso.1,0.9315794706344604
5544,site.08.subj.02TB1940.lab.25180.iso.1,0.9315794706344604
5545,site.08.subj.02TB1944.lab.21701.iso.1,0.45525825023651123
5546,site.08.subj.02TB1955.lab.21662.iso.1,0.9315794706344604
5547,site.08.subj.02TB1958.lab.21664.iso.1,0.9315794706344604
5548,site.08.subj.02TB1958.lab.22331.iso.1,0.9315794706344604
5549,site.08.subj.02TB1964.lab.21555.iso.1,0.018920809030532837
5550,site.08.subj.02TB1964.lab.21925.iso.1,0.018920809030532837
5551,site.08.subj.02TB1964.lab.23172.iso.1,0.018920809030532837
5552,site.08.subj.02TB1968.lab.21702.iso.1,0.26039645075798035
5553,site.08.subj.02TB1968.lab.22328.iso.1,0.26039645075798035
5554,site.08.subj.02TB1986.lab.21852.iso.1,0.01067766547203064
5555,site.08.subj.02TB1986.lab.22508.iso.1,0.01067766547203064
5556,site.08.subj.02TB1989.lab.22190.iso.1,0.9315794706344604
5557,site.08.subj.02TB1989.lab.22511.iso.1,0.9315794706344604
5558,site.08.subj.02TB2016.lab.21397.iso.1,0.9315794706344604
5559,site.08.subj.02TB2023.lab.21665.iso.1,0.02043423056602478
5560,site.08.subj.02TB2028.lab.21929.iso.1,0.9315794706344604
5561,site.08.subj.02TB2071.lab.21403.iso.1,0.018020540475845337
5562,site.08.subj.02TB2071.lab.21806.iso.1,0.9315794706344604
5563,site.08.subj.02TB2077.lab.22327.iso.1,0.018898338079452515
5564,site.08.subj.02TB2100.lab.22191.iso.1,0.9315794706344604
5565,site.08.subj.02TB2100.lab.22515.iso.1,0.9315794706344604
5566,site.08.subj.02TB2100.lab.24550.iso.1,0.9315793514251709
5567,site.08.subj.02TB2181.lab.22192.iso.1,0.01887345314025879
5568,site.08.subj.02TB2201.lab.25859.iso.1,0.9315794706344604
5569,site.08.subj.02TB2202.lab.25806.iso.1,0.9878294467926025
5570,site.08.subj.02TB2203.lab.25865.iso.1,0.9878294467926025
5571,site.08.subj.02TB2205.lab.26058.iso.1,0.9878420829772949
5572,site.08.subj.02TB2208.lab.25912.iso.1,0.9315794706344604
5573,site.08.subj.02TB2209.lab.26098.iso.1,0.9111523628234863
5574,site.08.subj.02TB2210.lab.26189.iso.1,0.9878294467926025
5575,site.08.subj.02TB2213.lab.26203.iso.1,0.9878294467926025
5576,site.08.subj.02TB2214.lab.26204.iso.1,0.9474050998687744
5577,site.08.subj.02TB2220.lab.26299.iso.1,0.9315794706344604
5578,site.08.subj.02TB2225.lab.26652.iso.1,0.9315794706344604
5579,site.08.subj.02TB2229.lab.26705.iso.1,0.9878294467926025
5580,site.08.subj.02TB2232.lab.26550.iso.1,0.9315794706344604
5581,site.08.subj.02TB2234.lab.26600.iso.1,0.9315794706344604
5582,site.08.subj.02TB2236.lab.26611.iso.1,0.9315794706344604
5583,site.08.subj.02TB2237.lab.26716.iso.1,0.9315794706344604
5584,site.08.subj.02TB2238.lab.26722.iso.1,0.9315794706344604
5585,site.08.subj.02TB2239.lab.26622.iso.1,0.9878294467926025
5586,site.08.subj.02TB2240.lab.26731.iso.1,0.9315794706344604
5587,site.08.subj.02TB2241.lab.26737.iso.1,0.9111523628234863
5588,site.08.subj.02TB2242.lab.26740.iso.1,0.9878213405609131
5589,site.08.subj.02TB2262.lab.25793.iso.1,0.9878294467926025
5590,site.08.subj.02TB2263.lab.25861.iso.1,0.9315794706344604
5591,site.08.subj.02TB2264.lab.25792.iso.1,0.9878278970718384
5592,site.08.subj.02TB2265.lab.25868.iso.1,0.9878294467926025
5593,site.08.subj.02TB2266.lab.25813.iso.1,0.9878294467926025
5594,site.08.subj.02TB2267.lab.25811.iso.1,0.9878294467926025
5595,site.08.subj.02TB2269.lab.25820.iso.1,0.9315794706344604
5596,site.08.subj.02TB2270.lab.25890.iso.1,0.9315794706344604
5597,site.08.subj.02TB2271.lab.25889.iso.1,0.9878294467926025
5598,site.08.subj.02TB2276.lab.26086.iso.1,0.9783062934875488
5599,site.08.subj.02TB2278.lab.26088.iso.1,0.9878295660018921
5600,site.08.subj.02TB2282.lab.26116.iso.1,0.987939715385437
5601,site.08.subj.02TB2283.lab.26192.iso.1,0.9315794706344604
5602,site.08.subj.02TB2284.lab.26193.iso.1,0.018920809030532837
5603,site.08.subj.02TB2285.lab.26194.iso.1,0.9319463968276978
5604,site.08.subj.02TB2287.lab.26261.iso.1,0.9315794706344604
5605,site.08.subj.02TB2290.lab.26262.iso.1,0.9306259155273438
5606,site.08.subj.02TB2295.lab.26318.iso.1,0.9315794706344604
5607,site.08.subj.02TB2300.lab.26201.iso.1,0.9315794706344604
5608,site.08.subj.02TB2306.lab.26483.iso.1,0.9315794706344604
5609,site.08.subj.02TB2314.lab.26598.iso.1,0.9315794706344604
5610,site.08.subj.02TB2315.lab.26561.iso.1,0.9319463968276978
5611,site.08.subj.02TB2317.lab.26597.iso.1,0.018920809030532837
5612,site.08.subj.02TB2321.lab.25780.iso.1,0.9316017031669617
5613,site.08.subj.02TB2323.lab.25788.iso.1,0.9878294467926025
5614,site.08.subj.02TB2324.lab.25790.iso.1,0.9878332614898682
5615,site.08.subj.02TB2327.lab.25810.iso.1,0.9878294467926025
5616,site.08.subj.02TB2330.lab.25906.iso.1,0.9315794706344604
5617,site.08.subj.02TB2331.lab.25919.iso.1,0.9315794706344604
5618,site.08.subj.02TB2333.lab.25918.iso.1,0.9316017031669617
5619,site.08.subj.02TB2334.lab.26078.iso.1,0.9316017031669617
5620,site.08.subj.02TB2335.lab.26077.iso.1,0.9878294467926025
5621,site.08.subj.02TB2336.lab.26076.iso.1,0.9315794706344604
5622,site.08.subj.02TB2339.lab.26090.iso.1,0.9878294467926025
5623,site.08.subj.02TB2343.lab.26196.iso.1,0.9316017031669617
5624,site.08.subj.02TB2344.lab.26199.iso.1,0.9315794706344604
5625,site.08.subj.02TB2345.lab.26200.iso.1,0.9371637105941772
5626,site.08.subj.02TB2346.lab.26277.iso.1,0.17268067598342896
5627,site.08.subj.02TB2351.lab.26293.iso.1,0.02511054277420044
5628,site.08.subj.02TB2363.lab.26521.iso.1,0.9315794706344604
5629,site.08.subj.02TB2367.lab.26514.iso.1,0.9315794706344604
5630,site.08.subj.02TB2381.lab.25786.iso.1,0.9878295660018921
5631,site.08.subj.02TB2382.lab.25787.iso.1,0.9315793514251709
5632,site.08.subj.02TB2383.lab.25860.iso.1,0.9315794706344604
5633,site.08.subj.02TB2384.lab.25862.iso.1,0.9315794706344604
5634,site.08.subj.02TB2385.lab.25863.iso.1,0.9315794706344604
5635,site.08.subj.02TB2386.lab.25801.iso.1,0.9310046434402466
5636,site.08.subj.02TB2387.lab.25800.iso.1,0.9878294467926025
5637,site.08.subj.02TB2388.lab.25802.iso.1,0.9315794706344604
5638,site.08.subj.02TB2389.lab.25867.iso.1,0.9315794706344604
5639,site.08.subj.02TB2391.lab.25895.iso.1,0.9878294467926025
5640,site.08.subj.02TB2392.lab.25882.iso.1,0.9878294467926025
5641,site.08.subj.02TB2393.lab.25883.iso.1,0.9315794706344604
5642,site.08.subj.02TB2394.lab.25884.iso.1,0.9315794706344604
5643,site.08.subj.02TB2395.lab.25815.iso.1,0.9878294467926025
5644,site.08.subj.02TB2398.lab.25871.iso.1,0.9315794706344604
5645,site.08.subj.02TB2401.lab.25894.iso.1,0.9381235241889954
5646,site.08.subj.02TB2402.lab.25893.iso.1,0.9878294467926025
5647,site.08.subj.02TB2404.lab.25907.iso.1,0.9315794706344604
5648,site.08.subj.02TB2405.lab.25911.iso.1,0.9315794706344604
5649,site.08.subj.02TB2407.lab.26075.iso.1,0.9315794706344604
5650,site.08.subj.02TB2408.lab.26074.iso.1,0.9315794706344604
5651,site.08.subj.02TB2409.lab.26073.iso.1,0.9315794706344604
5652,site.08.subj.02TB2410.lab.26072.iso.1,0.9315794706344604
5653,site.08.subj.02TB2412.lab.26095.iso.1,0.9315794706344604
5654,site.08.subj.02TB2413.lab.26097.iso.1,0.9315794706344604
5655,site.08.subj.02TB2414.lab.26096.iso.1,0.9315794706344604
5656,site.08.subj.02TB2415.lab.26100.iso.1,0.9315794706344604
5657,site.08.subj.02TB2416.lab.26341.iso.1,0.9315794706344604
5658,site.08.subj.02TB2418.lab.26112.iso.1,0.9878294467926025
5659,site.08.subj.02TB2419.lab.26111.iso.1,0.9315794706344604
5660,site.08.subj.02TB2422.lab.26257.iso.1,0.9315794706344604
5661,site.08.subj.02TB2423.lab.26258.iso.1,0.9878294467926025
5662,site.08.subj.02TB2426.lab.26198.iso.1,0.9315793514251709
5663,site.08.subj.02TB2427.lab.26256.iso.1,0.9315793514251709
5664,site.08.subj.02TB2428.lab.26197.iso.1,0.9315794706344604
5665,site.08.subj.02TB2429.lab.26255.iso.1,0.9315794706344604
5666,site.08.subj.02TB2432.lab.26267.iso.1,0.9878294467926025
5667,site.08.subj.02TB2434.lab.26268.iso.1,0.9878331422805786
5668,site.08.subj.02TB2436.lab.26269.iso.1,0.9315794706344604
5669,site.08.subj.02TB2443.lab.25791.iso.1,0.9878294467926025
5670,site.08.subj.02TB2444.lab.25803.iso.1,0.9880089163780212
5671,site.08.subj.02TB2445.lab.25799.iso.1,0.9315794706344604
5672,site.08.subj.02TB2448.lab.25864.iso.1,0.9315794706344604
5673,site.08.subj.02TB2449.lab.25807.iso.1,0.9878294467926025
5674,site.08.subj.02TB2450.lab.25808.iso.1,0.9315794706344604
5675,site.08.subj.02TB2451.lab.25869.iso.1,0.9878294467926025
5676,site.08.subj.02TB2452.lab.25870.iso.1,0.9878294467926025
5677,site.08.subj.02TB2453.lab.25877.iso.1,0.9783062934875488
5678,site.08.subj.02TB2455.lab.25896.iso.1,0.9315794706344604
5679,site.08.subj.02TB2457.lab.25904.iso.1,0.9315794706344604
5680,site.08.subj.02TB2458.lab.25903.iso.1,0.9111523628234863
5681,site.08.subj.02TB2459.lab.25915.iso.1,0.9317658543586731
5682,site.08.subj.02TB2460.lab.25916.iso.1,0.9315794706344604
5683,site.08.subj.02TB2461.lab.25917.iso.1,0.9878294467926025
5684,site.08.subj.02TB2462.lab.26064.iso.1,0.9315794706344604
5685,site.08.subj.02TB2463.lab.25924.iso.1,0.9878294467926025
5686,site.08.subj.02TB2464.lab.25925.iso.1,0.9315794706344604
5687,site.08.subj.02TB2467.lab.26069.iso.1,0.9381235241889954
5688,site.08.subj.02TB2468.lab.26070.iso.1,0.9878294467926025
5689,site.08.subj.02TB2471.lab.26101.iso.1,0.9315794706344604
5690,site.08.subj.02TB2472.lab.26102.iso.1,0.9878294467926025
5691,site.08.subj.02TB2473.lab.26103.iso.1,0.9315794706344604
5692,site.08.subj.02TB2474.lab.26106.iso.1,0.9878294467926025
5693,site.08.subj.02TB2475.lab.26117.iso.1,0.9316017031669617
5694,site.08.subj.02TB2482.lab.26276.iso.1,0.9315793514251709
5695,site.08.subj.02TB2486.lab.26519.iso.1,0.01573050022125244
5696,site.08.subj.02TB2489.lab.26520.iso.1,0.9306259155273438
5697,site.08.subj.02TB2493.lab.26313.iso.1,0.9315794706344604
5698,site.08.subj.02TB2500.lab.26582.iso.1,0.9315794706344604
5699,site.08.subj.02TB2501.lab.25781.iso.1,0.9315794706344604
5700,site.08.subj.02TB2503.lab.25881.iso.1,0.9878294467926025
5701,site.08.subj.02TB2504.lab.25880.iso.1,0.9315794706344604
5702,site.08.subj.02TB2505.lab.25879.iso.1,0.9878294467926025
5703,site.08.subj.02TB2506.lab.25901.iso.1,0.9878294467926025
5704,site.08.subj.02TB2507.lab.25900.iso.1,0.9878294467926025
5705,site.08.subj.02TB2509.lab.25898.iso.1,0.9315794706344604
5706,site.08.subj.02TB2510.lab.25910.iso.1,0.9315794706344604
5707,site.08.subj.02TB2513.lab.26188.iso.1,0.9315794706344604
5708,site.08.subj.02TB2514.lab.26113.iso.1,0.931833028793335
5709,site.08.subj.02TB2516.lab.26259.iso.1,0.9878294467926025
5710,site.08.subj.02TB2526.lab.26459.iso.1,0.9315794706344604
5711,site.08.subj.02TB2533.lab.26542.iso.1,0.9315794706344604
5712,site.08.subj.02TB2536.lab.26714.iso.1,0.9316731691360474
5713,site.08.subj.02TB2537.lab.26729.iso.1,0.9315794706344604
5714,site.08.subj.02TB2538.lab.26732.iso.1,0.9878294467926025
5715,site.08.subj.02TB2561.lab.25819.iso.1,0.9878294467926025
5716,site.08.subj.02TB2562.lab.25874.iso.1,0.9314587116241455
5717,site.08.subj.02TB2564.lab.25878.iso.1,0.9315794706344604
5718,site.08.subj.02TB2565.lab.25886.iso.1,0.9315794706344604
5719,site.08.subj.02TB2566.lab.25885.iso.1,0.9315794706344604
5720,site.08.subj.02TB2567.lab.25897.iso.1,0.9315794706344604
5721,site.08.subj.02TB2570.lab.25909.iso.1,0.9111523628234863
5722,site.08.subj.02TB2571.lab.25783.iso.1,0.9315794706344604
5723,site.08.subj.02TB2573.lab.25794.iso.1,0.9878294467926025
5724,site.08.subj.02TB2574.lab.25797.iso.1,0.9878294467926025
5725,site.08.subj.02TB2575.lab.25798.iso.1,0.9878294467926025
5726,site.08.subj.02TB2576.lab.25816.iso.1,0.9316017031669617
5727,site.08.subj.02TB2577.lab.25872.iso.1,0.9315793514251709
5728,site.08.subj.02TB2578.lab.25873.iso.1,0.9315794706344604
5729,site.08.subj.02TB2579.lab.25817.iso.1,0.9315794706344604
5730,site.08.subj.02TB2580.lab.25875.iso.1,0.9878294467926025
5731,site.08.subj.02TB2582.lab.26062.iso.1,0.9315794706344604
5732,site.08.subj.02TB2583.lab.25921.iso.1,0.9315794706344604
5733,site.08.subj.02TB2584.lab.26068.iso.1,0.9315794706344604
5734,site.08.subj.02TB2585.lab.25926.iso.1,0.9316017031669617
