,Isolate,LEVOFLOXACIN
4952,site.08.subj.02TB1875.lab.21106.iso.1,0.9179896116256714
4953,site.08.subj.02TB1881.lab.21170.iso.1,0.9179896116256714
4954,site.08.subj.02TB1898.lab.21163.iso.1,0.9179896116256714
4955,site.08.subj.02TB1898.lab.21195.iso.1,0.9179896116256714
4956,site.08.subj.02TB1899.lab.21262.iso.1,0.9179896116256714
4957,site.08.subj.02TB1934.lab.21395.iso.1,0.9193152785301208
4958,site.08.subj.02TB1955.lab.22325.iso.1,0.9179895520210266
4959,site.08.subj.02TB1964.lab.21555.iso.1,0.9179895520210266
4960,site.08.subj.02TB1964.lab.21925.iso.1,0.9179896116256714
4961,site.08.subj.02TB1964.lab.23172.iso.1,0.9179896116256714
4962,site.08.subj.02TB1968.lab.21702.iso.1,0.9179896116256714
4963,site.08.subj.02TB1968.lab.22328.iso.1,0.9179896116256714
4964,site.08.subj.02TB1986.lab.21852.iso.1,0.9179896116256714
4965,site.08.subj.02TB1986.lab.22508.iso.1,0.9179896116256714
4966,site.08.subj.02TB1989.lab.22511.iso.1,0.9179896116256714
4967,site.08.subj.02TB2016.lab.21696.iso.1,0.9179896116256714
4968,site.08.subj.02TB2016.lab.24551.iso.1,0.9179896116256714
4969,site.08.subj.02TB2023.lab.21665.iso.1,0.9179896116256714
4970,site.08.subj.02TB2028.lab.21663.iso.1,0.9179896116256714
4971,site.08.subj.02TB2028.lab.21929.iso.1,0.9179896116256714
4972,site.08.subj.02TB2071.lab.21403.iso.1,0.9179896116256714
4973,site.08.subj.02TB2071.lab.21806.iso.1,0.9179896116256714
4974,site.08.subj.02TB2100.lab.22515.iso.1,0.9179896116256714
4975,site.08.subj.02TB2201.lab.25859.iso.1,0.9179896116256714
4976,site.08.subj.02TB2202.lab.25806.iso.1,0.9250827431678772
4977,site.08.subj.02TB2203.lab.25865.iso.1,0.9253416061401367
4978,site.08.subj.02TB2204.lab.25891.iso.1,0.9251238703727722
4979,site.08.subj.02TB2205.lab.26058.iso.1,0.9251238703727722
4980,site.08.subj.02TB2208.lab.25912.iso.1,0.9179896116256714
4981,site.08.subj.02TB2209.lab.26098.iso.1,0.9179896116256714
4982,site.08.subj.02TB2213.lab.26203.iso.1,0.9252196550369263
4983,site.08.subj.02TB2214.lab.26204.iso.1,0.9252949953079224
4984,site.08.subj.02TB2220.lab.26299.iso.1,0.017901718616485596
4985,site.08.subj.02TB2225.lab.26652.iso.1,0.9179896116256714
4986,site.08.subj.02TB2229.lab.26705.iso.1,0.9251238703727722
4987,site.08.subj.02TB2232.lab.26550.iso.1,0.9179896116256714
4988,site.08.subj.02TB2234.lab.26600.iso.1,0.9179896116256714
4989,site.08.subj.02TB2236.lab.26611.iso.1,0.9179896116256714
4990,site.08.subj.02TB2237.lab.26716.iso.1,0.9179895520210266
4991,site.08.subj.02TB2238.lab.26722.iso.1,0.9179895520210266
4992,site.08.subj.02TB2239.lab.26622.iso.1,0.9251238703727722
4993,site.08.subj.02TB2240.lab.26731.iso.1,0.9179896116256714
4994,site.08.subj.02TB2241.lab.26737.iso.1,0.9179896116256714
4995,site.08.subj.02TB2242.lab.26740.iso.1,0.9250827431678772
4996,site.08.subj.02TB2266.lab.25813.iso.1,0.9251238703727722
4997,site.08.subj.02TB2268.lab.25812.iso.1,0.9179896116256714
4998,site.08.subj.02TB2269.lab.25820.iso.1,0.9179896116256714
4999,site.08.subj.02TB2270.lab.25890.iso.1,0.9179896116256714
5000,site.08.subj.02TB2271.lab.25889.iso.1,0.9253332614898682
5001,site.08.subj.02TB2276.lab.26086.iso.1,0.9258785247802734
5002,site.08.subj.02TB2277.lab.26087.iso.1,0.9179896116256714
5003,site.08.subj.02TB2278.lab.26088.iso.1,0.9256076812744141
5004,site.08.subj.02TB2282.lab.26116.iso.1,0.9250849485397339
5005,site.08.subj.02TB2285.lab.26194.iso.1,0.9179896116256714
5006,site.08.subj.02TB2287.lab.26261.iso.1,0.9179896116256714
5007,site.08.subj.02TB2290.lab.26262.iso.1,0.3245919346809387
5008,site.08.subj.02TB2295.lab.26318.iso.1,0.9179896116256714
5009,site.08.subj.02TB2300.lab.26201.iso.1,0.9179896116256714
5010,site.08.subj.02TB2306.lab.26483.iso.1,0.9179896116256714
5011,site.08.subj.02TB2314.lab.26598.iso.1,0.9179896116256714
5012,site.08.subj.02TB2315.lab.26561.iso.1,0.9179896116256714
5013,site.08.subj.02TB2317.lab.26597.iso.1,0.9179896116256714
5014,site.08.subj.02TB2322.lab.25789.iso.1,0.9179896116256714
5015,site.08.subj.02TB2323.lab.25788.iso.1,0.9251238703727722
5016,site.08.subj.02TB2324.lab.25790.iso.1,0.9205442070960999
5017,site.08.subj.02TB2327.lab.25810.iso.1,0.9251238703727722
5018,site.08.subj.02TB2330.lab.25906.iso.1,0.9179896116256714
5019,site.08.subj.02TB2331.lab.25919.iso.1,0.9179896116256714
5020,site.08.subj.02TB2333.lab.25918.iso.1,0.9179896116256714
5021,site.08.subj.02TB2334.lab.26078.iso.1,0.8389264345169067
5022,site.08.subj.02TB2335.lab.26077.iso.1,0.9255262613296509
5023,site.08.subj.02TB2336.lab.26076.iso.1,0.9179895520210266
5024,site.08.subj.02TB2339.lab.26090.iso.1,0.9251238703727722
5025,site.08.subj.02TB2343.lab.26196.iso.1,0.9179896116256714
5026,site.08.subj.02TB2344.lab.26199.iso.1,0.9179896116256714
5027,site.08.subj.02TB2345.lab.26200.iso.1,0.9249264001846313
5028,site.08.subj.02TB2346.lab.26277.iso.1,0.9179896116256714
5029,site.08.subj.02TB2351.lab.26293.iso.1,0.9179896116256714
5030,site.08.subj.02TB2363.lab.26521.iso.1,0.9179896116256714
5031,site.08.subj.02TB2365.lab.26463.iso.1,0.9179896116256714
5032,site.08.subj.02TB2367.lab.26514.iso.1,0.9179896116256714
5033,site.08.subj.02TB2381.lab.25786.iso.1,0.9251238703727722
5034,site.08.subj.02TB2382.lab.25787.iso.1,0.9179896116256714
5035,site.08.subj.02TB2384.lab.25862.iso.1,0.9179896116256714
5036,site.08.subj.02TB2385.lab.25863.iso.1,0.9179896116256714
5037,site.08.subj.02TB2386.lab.25801.iso.1,0.9179896116256714
5038,site.08.subj.02TB2387.lab.25800.iso.1,0.9253369569778442
5039,site.08.subj.02TB2389.lab.25867.iso.1,0.9179896116256714
5040,site.08.subj.02TB2391.lab.25895.iso.1,0.9251238703727722
5041,site.08.subj.02TB2392.lab.25882.iso.1,0.9245007038116455
5042,site.08.subj.02TB2393.lab.25883.iso.1,0.9179896116256714
5043,site.08.subj.02TB2394.lab.25884.iso.1,0.9179896116256714
5044,site.08.subj.02TB2395.lab.25815.iso.1,0.9251238703727722
5045,site.08.subj.02TB2397.lab.25814.iso.1,0.9250827431678772
5046,site.08.subj.02TB2398.lab.25871.iso.1,0.9179896116256714
5047,site.08.subj.02TB2401.lab.25894.iso.1,0.9179896116256714
5048,site.08.subj.02TB2402.lab.25893.iso.1,0.9251238703727722
5049,site.08.subj.02TB2404.lab.25907.iso.1,0.9179896116256714
5050,site.08.subj.02TB2405.lab.25911.iso.1,0.9179896116256714
5051,site.08.subj.02TB2407.lab.26075.iso.1,0.9179896116256714
5052,site.08.subj.02TB2408.lab.26074.iso.1,0.9179896116256714
5053,site.08.subj.02TB2409.lab.26073.iso.1,0.9179896116256714
5054,site.08.subj.02TB2412.lab.26095.iso.1,0.9179895520210266
5055,site.08.subj.02TB2413.lab.26097.iso.1,0.9179895520210266
5056,site.08.subj.02TB2415.lab.26100.iso.1,0.9179896116256714
5057,site.08.subj.02TB2416.lab.26341.iso.1,0.9179896116256714
5058,site.08.subj.02TB2421.lab.26110.iso.1,0.9252605438232422
5059,site.08.subj.02TB2422.lab.26257.iso.1,0.9179896116256714
5060,site.08.subj.02TB2423.lab.26258.iso.1,0.9251238703727722
5061,site.08.subj.02TB2427.lab.26256.iso.1,0.9179896116256714
5062,site.08.subj.02TB2428.lab.26197.iso.1,0.9179896116256714
5063,site.08.subj.02TB2429.lab.26255.iso.1,0.9179896116256714
5064,site.08.subj.02TB2432.lab.26267.iso.1,0.9251238703727722
5065,site.08.subj.02TB2436.lab.26269.iso.1,0.9179896116256714
5066,site.08.subj.02TB2441.lab.25782.iso.1,0.9179896116256714
5067,site.08.subj.02TB2443.lab.25791.iso.1,0.9253054857254028
5068,site.08.subj.02TB2444.lab.25803.iso.1,0.9254921078681946
5069,site.08.subj.02TB2445.lab.25799.iso.1,0.9178980588912964
5070,site.08.subj.02TB2448.lab.25864.iso.1,0.9179896116256714
5071,site.08.subj.02TB2449.lab.25807.iso.1,0.9251238703727722
5072,site.08.subj.02TB2450.lab.25808.iso.1,0.9179896116256714
5073,site.08.subj.02TB2451.lab.25869.iso.1,0.9251238703727722
5074,site.08.subj.02TB2452.lab.25870.iso.1,0.9251238703727722
5075,site.08.subj.02TB2458.lab.25903.iso.1,0.9179896116256714
5076,site.08.subj.02TB2459.lab.25915.iso.1,0.9179896116256714
5077,site.08.subj.02TB2460.lab.25916.iso.1,0.9179896116256714
5078,site.08.subj.02TB2461.lab.25917.iso.1,0.9251238703727722
5079,site.08.subj.02TB2462.lab.26064.iso.1,0.9188705682754517
5080,site.08.subj.02TB2463.lab.25924.iso.1,0.9251238703727722
5081,site.08.subj.02TB2464.lab.25925.iso.1,0.9179896116256714
5082,site.08.subj.02TB2467.lab.26069.iso.1,0.9179896116256714
5083,site.08.subj.02TB2468.lab.26070.iso.1,0.9251238703727722
5084,site.08.subj.02TB2472.lab.26102.iso.1,0.9251238703727722
5085,site.08.subj.02TB2473.lab.26103.iso.1,0.9179896116256714
5086,site.08.subj.02TB2474.lab.26106.iso.1,0.9252087473869324
5087,site.08.subj.02TB2475.lab.26117.iso.1,0.9179895520210266
5088,site.08.subj.02TB2482.lab.26276.iso.1,0.9179896116256714
5089,site.08.subj.02TB2486.lab.26519.iso.1,0.9179896116256714
5090,site.08.subj.02TB2489.lab.26520.iso.1,0.9179896116256714
5091,site.08.subj.02TB2493.lab.26313.iso.1,0.9179896116256714
5092,site.08.subj.02TB2500.lab.26582.iso.1,0.9179896116256714
5093,site.08.subj.02TB2503.lab.25881.iso.1,0.9251238703727722
5094,site.08.subj.02TB2504.lab.25880.iso.1,0.9179896116256714
5095,site.08.subj.02TB2505.lab.25879.iso.1,0.9251238703727722
5096,site.08.subj.02TB2506.lab.25901.iso.1,0.9251238703727722
5097,site.08.subj.02TB2507.lab.25900.iso.1,0.9255096912384033
5098,site.08.subj.02TB2509.lab.25898.iso.1,0.9179896116256714
5099,site.08.subj.02TB2511.lab.26080.iso.1,0.9250065088272095
5100,site.08.subj.02TB2513.lab.26188.iso.1,0.9179896116256714
5101,site.08.subj.02TB2526.lab.26459.iso.1,0.9179896116256714
5102,site.08.subj.02TB2533.lab.26542.iso.1,0.9179896116256714
5103,site.08.subj.02TB2536.lab.26714.iso.1,0.9179896116256714
5104,site.08.subj.02TB2537.lab.26729.iso.1,0.9179896116256714
5105,site.08.subj.02TB2561.lab.25819.iso.1,0.9255096912384033
5106,site.08.subj.02TB2562.lab.25874.iso.1,0.9179896116256714
5107,site.08.subj.02TB2564.lab.25878.iso.1,0.9179896116256714
5108,site.08.subj.02TB2565.lab.25886.iso.1,0.9179896116256714
5109,site.08.subj.02TB2567.lab.25897.iso.1,0.9179896116256714
5110,site.08.subj.02TB2569.lab.25902.iso.1,0.9179896116256714
5111,site.08.subj.02TB2571.lab.25783.iso.1,0.9179896116256714
5112,site.08.subj.02TB2573.lab.25794.iso.1,0.9251877069473267
5113,site.08.subj.02TB2574.lab.25797.iso.1,0.9251238703727722
5114,site.08.subj.02TB2576.lab.25816.iso.1,0.9179458618164062
5115,site.08.subj.02TB2577.lab.25872.iso.1,0.9179896116256714
5116,site.08.subj.02TB2579.lab.25817.iso.1,0.9179896116256714
5117,site.08.subj.02TB2580.lab.25875.iso.1,0.9255096912384033
5118,site.08.subj.02TB2582.lab.26062.iso.1,0.9179895520210266
5119,site.08.subj.02TB2584.lab.26068.iso.1,0.9179895520210266
5120,site.08.subj.02TB2585.lab.25926.iso.1,0.918127179145813
5121,site.08.subj.02TB2586.lab.27067.iso.1,0.9179896116256714
5122,site.08.subj.02TB2587.lab.26066.iso.1,0.9179896116256714
5123,site.08.subj.02TB2588.lab.25927.iso.1,0.9250827431678772
5124,site.08.subj.02TB2592.lab.25908.iso.1,0.9182385206222534
5125,site.08.subj.02TB2593.lab.26061.iso.1,0.9179896116256714
5126,site.08.subj.02TB2595.lab.25913.iso.1,0.9179896116256714
5127,site.08.subj.02TB2596.lab.25914.iso.1,0.9179896116256714
5128,site.08.subj.02TB2601.lab.26085.iso.1,0.9179896116256714
5129,site.08.subj.02TB2603.lab.26082.iso.1,0.92560213804245
5130,site.08.subj.02TB2604.lab.26081.iso.1,0.9179896116256714
5131,site.08.subj.02TB2605.lab.26094.iso.1,0.8389227390289307
5132,site.08.subj.02TB2609.lab.26108.iso.1,0.9179896116256714
5133,site.08.subj.02TB2610.lab.26104.iso.1,0.9250849485397339
5134,site.08.subj.02TB2615.lab.26109.iso.1,0.9179896116256714
5135,site.08.subj.02TB2616.lab.26114.iso.1,0.9251238703727722
5136,site.08.subj.02TB2623.lab.26202.iso.1,0.9251238703727722
5137,site.08.subj.02TB2625.lab.26265.iso.1,0.9179896116256714
5138,site.08.subj.02TB2628.lab.26439.iso.1,0.9179896116256714
5139,site.08.subj.02TB2632.lab.26280.iso.1,0.9179896116256714
5140,site.08.subj.02TB2635.lab.26295.iso.1,0.9179896116256714
5141,site.08.subj.02TB2640.lab.26307.iso.1,0.9179896116256714
5142,site.08.subj.02TB2666.lab.26325.iso.1,0.9179896116256714
5143,site.08.subj.02TB2668.lab.26510.iso.1,0.9179896116256714
5144,site.08.subj.02TB2672.lab.26458.iso.1,0.9179896116256714
5145,site.08.subj.02TB2678.lab.26525.iso.1,0.9251238703727722
5146,site.08.subj.02TB2681.lab.26443.iso.1,0.9179896116256714
5147,site.08.subj.02TB2684.lab.26446.iso.1,0.9179896116256714
5148,site.08.subj.02TB2685.lab.26448.iso.1,0.9179896116256714
5149,site.08.subj.02TB2691.lab.26451.iso.1,0.9179896116256714
5150,site.08.subj.02TB2694.lab.26581.iso.1,0.9179895520210266
5151,site.08.subj.02TB2702.lab.26583.iso.1,0.9179895520210266
5152,site.08.subj.02TB2706.lab.26530.iso.1,0.9179896116256714
5153,site.08.subj.02TB2713.lab.26548.iso.1,0.9179896116256714
5154,site.08.subj.02TB2717.lab.26596.iso.1,0.9179896116256714
5155,site.08.subj.02TB2718.lab.26710.iso.1,0.9254084825515747
5156,site.08.subj.02TB2722.lab.26601.iso.1,0.9255096912384033
5157,site.08.subj.02TB2723.lab.26610.iso.1,0.9179896116256714
5158,site.08.subj.02TB2724.lab.26717.iso.1,0.9255096912384033
5159,site.08.subj.02TB2725.lab.26620.iso.1,0.9251238703727722
5160,site.08.subj.02TB2727.lab.26658.iso.1,0.9183410406112671
5161,site.08.subj.02TB2728.lab.26724.iso.1,0.9179896116256714
5162,site.08.subj.02TB2730.lab.26726.iso.1,0.9179896116256714
5163,site.08.subj.02TB2731.lab.26725.iso.1,0.9179896116256714
5164,site.08.subj.02TB2782.lab.26706.iso.1,0.9255096912384033
5165,site.08.subj.02TB2783.lab.26536.iso.1,0.9179896116256714
5166,site.08.subj.02TB2786.lab.26537.iso.1,0.9251290559768677
5167,site.08.subj.02TB2787.lab.26518.iso.1,0.9179896116256714
5168,site.08.subj.02TB2788.lab.26543.iso.1,0.9179526567459106
5169,site.08.subj.02TB2797.lab.26594.iso.1,0.9179896116256714
5170,site.08.subj.02TB2800.lab.26599.iso.1,0.9179896116256714
5171,site.08.subj.02TB2802.lab.26656.iso.1,0.9179896116256714
5172,site.08.subj.02TB2806.lab.26603.iso.1,0.9179896116256714
5173,site.08.subj.02TB2807.lab.26602.iso.1,0.9179896116256714
5174,site.08.subj.02TB2808.lab.26612.iso.1,0.9251238703727722
5175,site.08.subj.02TB2809.lab.26659.iso.1,0.3245919346809387
5176,site.08.subj.02TB2811.lab.26720.iso.1,0.9254598021507263
5177,site.08.subj.02TB2813.lab.26728.iso.1,0.9179896116256714
5178,site.08.subj.02TB2819.lab.26721.iso.1,0.9179896116256714
5179,site.08.subj.02TB2822.lab.26734.iso.1,0.9251238703727722
5180,site.08.subj.02TB2824.lab.26739.iso.1,0.9179896116256714
5181,site.08.subj.02TB2846.lab.26654.iso.1,0.9179896116256714
5182,site.08.subj.02TB2847.lab.26539.iso.1,0.9179895520210266
5183,site.08.subj.02TB2848.lab.26586.iso.1,0.9179895520210266
5184,site.08.subj.02TB2855.lab.26604.iso.1,0.9251238703727722
5185,site.08.subj.02TB2856.lab.26605.iso.1,0.9179896116256714
5186,site.08.subj.02TB2862.lab.26730.iso.1,0.9179896116256714
5187,site.08.subj.02TB2903.lab.26655.iso.1,0.9251834154129028
5188,site.08.subj.02TB2904.lab.26591.iso.1,0.9193152785301208
5189,site.08.subj.02TB2905.lab.26592.iso.1,0.9179896116256714
5190,site.08.subj.02TB2906.lab.26607.iso.1,0.9251613020896912
5191,site.08.subj.02TB2908.lab.26608.iso.1,0.9251238703727722
5192,site.08.subj.02TB2909.lab.26609.iso.1,0.9179896116256714
5193,site.08.subj.02TB2912.lab.26733.iso.1,0.9252949953079224
5194,site.08.subj.02TB3043.lab.26735.iso.1,0.9179896116256714
5195,site.08.subj.05TB11003.lab.21882.iso.1,0.9251238703727722
5196,site.08.subj.05TB11007.lab.22069.iso.1,0.9179896116256714
5197,site.08.subj.05TB11008.lab.22070.iso.1,0.9179896116256714
5198,site.08.subj.05TB11009.lab.22315.iso.1,0.9179896116256714
5199,site.08.subj.05TB11009.lab.22317.iso.1,0.9179896116256714
5200,site.08.subj.05TB11010.lab.22316.iso.1,0.918127179145813
5201,site.08.subj.05TB11012.lab.23370.iso.1,0.9179896116256714
5202,site.08.subj.05TB11013.lab.24035.iso.1,0.9179896116256714
5203,site.08.subj.05TB11015.lab.23116.iso.1,0.9253474473953247
5204,site.08.subj.05TB11023.lab.23960.iso.1,0.9179896116256714
5205,site.08.subj.05TB11024.lab.23963.iso.1,0.9179896116256714
5206,site.08.subj.05TB11025.lab.23829.iso.1,0.9179896116256714
5207,site.08.subj.05TB11037.lab.24558.iso.1,0.9179896116256714
5208,site.08.subj.05TB11038.lab.24561.iso.1,0.9251238703727722
5209,site.08.subj.05TB11041.lab.24562.iso.1,0.9251238703727722
5210,site.08.subj.05TB11045.lab.24822.iso.1,0.9179896116256714
5211,site.08.subj.05TB11047.lab.24980.iso.1,0.9179896116256714
5212,site.08.subj.05TB11052.lab.25027.iso.1,0.9179896116256714
5213,site.08.subj.05TB11053.lab.25028.iso.1,0.9179896116256714
5214,site.08.subj.05TB11055.lab.25198.iso.1,0.9251238107681274
5215,site.08.subj.05TB11056.lab.26375.iso.1,0.9179895520210266
5216,site.08.subj.05TB11057.lab.25203.iso.1,0.9255096912384033
5217,site.08.subj.05TB11059.lab.25202.iso.1,0.9179896116256714
5218,site.08.subj.05TB11062.lab.25498.iso.1,0.9179896116256714
5219,site.08.subj.05TB11067.lab.25209.iso.1,0.9179896116256714
5220,site.08.subj.05TB11070.lab.25492.iso.1,0.9208829998970032
5221,site.08.subj.05TB11071.lab.25210.iso.1,0.9251238703727722
5222,site.08.subj.05TB11074.lab.25650.iso.1,0.9179896116256714
5223,site.08.subj.05TB11075.lab.25493.iso.1,0.9179896116256714
5224,site.08.subj.05TB11075.lab.25838.iso.1,0.9179896116256714
5225,site.08.subj.05TB11077.lab.25651.iso.1,0.9179896116256714
5226,site.08.subj.05TB11079.lab.26377.iso.1,0.9179896116256714
5227,site.08.subj.05TB11089.lab.26805.iso.1,0.9179896116256714
5228,site.08.subj.05TB11091.lab.25596.iso.1,0.9179896116256714
5229,site.08.subj.05TB11091.lab.27256.iso.1,0.9249130487442017
5230,site.08.subj.05TB11092.lab.27335.iso.1,0.9250827431678772
5231,site.08.subj.05TB11099.lab.27577.iso.1,0.9179896116256714
5232,site.08.subj.05TB11101.lab.27699.iso.1,0.9251238703727722
5233,site.08.subj.05TB11102.lab.28154.iso.1,0.9179896116256714
5234,site.08.subj.05TB12002.lab.21712.iso.1,0.9179896116256714
5235,site.08.subj.05TB12008.lab.23014.iso.1,0.9179896116256714
5236,site.08.subj.05TB12010.lab.23718.iso.1,0.9179896116256714
5237,site.08.subj.05TB12013.lab.24028.iso.1,0.9179896116256714
5238,site.08.subj.05TB12013.lab.24029.iso.1,0.9179896116256714
5239,site.08.subj.05TB12014.lab.25190.iso.1,0.9179896116256714
5240,site.08.subj.05TB12016.lab.24556.iso.1,0.9260674715042114
5241,site.08.subj.05TB12020.lab.24977.iso.1,0.9179896116256714
5242,site.08.subj.05TB12021.lab.25026.iso.1,0.9251238703727722
5243,site.08.subj.05TB12032.lab.25744.iso.1,0.9251834154129028
5244,site.08.subj.05TB12038.lab.27003.iso.1,0.9179896116256714
5245,site.08.subj.05TB12042.lab.27106.iso.1,0.9182015657424927
5246,site.08.subj.05TB12045.lab.27175.iso.1,0.9179895520210266
5247,site.08.subj.05TB12053.lab.27578.iso.1,0.9179895520210266
5248,site.08.subj.05TB12062.lab.28117.iso.1,0.8388768434524536
5249,site.08.subj.05TB13006.lab.24042.iso.1,0.9251238703727722
5250,site.08.subj.05TB13010.lab.24823.iso.1,0.9193152785301208
5251,site.08.subj.05TB13012.lab.25020.iso.1,0.08683717250823975
5252,site.08.subj.05TB13014.lab.25497.iso.1,0.918127179145813
5253,site.08.subj.05TB13024.lab.27002.iso.1,0.9179896116256714
5254,site.08.subj.05TB21044.lab.24041.iso.1,0.9179896116256714
5255,site.08.subj.05TB21047.lab.23961.iso.1,0.8388768434524536
5256,site.08.subj.05TB21077.lab.25204.iso.1,0.9254207611083984
5257,site.08.subj.05TB21078.lab.25207.iso.1,0.9250377416610718
5258,site.08.subj.05TB21081.lab.26376.iso.1,0.9179896116256714
5259,site.08.subj.05TB21101.lab.25839.iso.1,0.9251238703727722
5260,site.08.subj.05TB21108.lab.26153.iso.1,0.9179896116256714
5261,site.08.subj.05TB21119.lab.26636.iso.1,0.9179896116256714
5262,site.08.subj.05TB21123.lab.26663.iso.1,0.9179896116256714
5263,site.08.subj.05TB21134.lab.27103.iso.1,0.9251238703727722
5264,site.08.subj.05TB21138.lab.27615.iso.1,0.9179896116256714
5265,site.08.subj.05TB21141.lab.27337.iso.1,0.9179896116256714
5266,site.08.subj.05TB21147.lab.27575.iso.1,0.9179896116256714
5267,site.08.subj.05TB22007.lab.22486.iso.1,0.9179896116256714
5268,site.08.subj.05TB22028.lab.24038.iso.1,0.9251238703727722
5269,site.08.subj.05TB22061.lab.24978.iso.1,0.9179896116256714
5270,site.08.subj.05TB22064.lab.25021.iso.1,0.9179896116256714
5271,site.08.subj.05TB22072.lab.25208.iso.1,0.9179896116256714
5272,site.08.subj.05TB22073.lab.25494.iso.1,0.918127179145813
5273,site.08.subj.05TB22093.lab.26661.iso.1,0.9182460904121399
5274,site.08.subj.05TB22101.lab.26908.iso.1,0.9179896116256714
5275,site.08.subj.05TB22112.lab.27614.iso.1,0.9251238703727722
5276,site.08.subj.05TB22114.lab.27617.iso.1,0.9179896116256714
5277,site.08.subj.05TB22121.lab.27576.iso.1,0.9179896116256714
5278,site.08.subj.05TB23001.lab.21881.iso.1,0.9179895520210266
5279,site.08.subj.05TB23016.lab.23537.iso.1,0.9179895520210266
5280,site.08.subj.05TB23017.lab.24037.iso.1,0.9179896116256714
5281,site.08.subj.05TB23037.lab.26136.iso.1,0.9179896116256714
5282,site.08.subj.05TB23038.lab.26138.iso.1,0.9172272682189941
5283,site.08.subj.05TB31002.lab.1755.iso.1,0.9179896116256714
5284,site.08.subj.05TB31002.lab.1865.iso.1,0.9179896116256714
5285,site.08.subj.05TB31004.lab.1761.iso.1,0.9179896116256714
5286,site.08.subj.05TB31005.lab.1778.iso.1,0.9252949953079224
5287,site.08.subj.05TB31006.lab.1780.iso.1,0.9179896116256714
5288,site.08.subj.05TB31008.lab.1792.iso.1,0.9251238703727722
5289,site.08.subj.05TB31010.lab.1801.iso.1,0.925171971321106
5290,site.08.subj.05TB31011.lab.1802.iso.1,0.9179896116256714
5291,site.08.subj.05TB31014.lab.1837.iso.1,0.9179896116256714
5292,site.08.subj.05TB31014.lab.1850.iso.1,0.9179896116256714
5293,site.08.subj.05TB31016.lab.1853.iso.1,0.9179896116256714
5294,site.08.subj.05TB31017.lab.1858.iso.1,0.9179896116256714
5295,site.08.subj.05TB31019.lab.1877.iso.1,0.9179896116256714
5296,site.08.subj.05TB31019.lab.1889.iso.1,0.9179896116256714
5297,site.08.subj.05TB31020.lab.1881.iso.1,0.9179896116256714
5298,site.08.subj.05TB31022.lab.1885.iso.1,0.9179896116256714
5299,site.08.subj.05TB31027.lab.1925.iso.1,0.9179896116256714
5300,site.08.subj.05TB31029.lab.1933.iso.1,0.9251238703727722
5301,site.08.subj.05TB31030.lab.1959.iso.1,0.9179896116256714
5302,site.08.subj.05TB31036.lab.1985.iso.1,0.9179896116256714
5303,site.08.subj.05TB31036.lab.2019.iso.1,0.9179896116256714
5304,site.08.subj.05TB31037.lab.1996.iso.1,0.9255096912384033
5305,site.08.subj.05TB31041.lab.2036.iso.1,0.9179896116256714
5306,site.08.subj.05TB31046.lab.2046.iso.1,0.9253196716308594
5307,site.08.subj.05TB32003.lab.1774.iso.1,0.9250849485397339
5308,site.08.subj.05TB32006.lab.1781.iso.1,0.9179896116256714
5309,site.08.subj.05TB32007.lab.1794.iso.1,0.9257883429527283
5310,site.08.subj.05TB32009.lab.1798.iso.1,0.9192383885383606
5311,site.08.subj.05TB32009.lab.1825.iso.1,0.9192383885383606
5312,site.08.subj.05TB32009.lab.2031.iso.1,0.9192384481430054
5313,site.08.subj.05TB32011.lab.1813.iso.1,0.9251238703727722
5314,site.08.subj.05TB32012.lab.1815.iso.1,0.9252949953079224
5315,site.08.subj.05TB32013.lab.1816.iso.1,0.9179896116256714
5316,site.08.subj.05TB32014.lab.1824.iso.1,0.9179896116256714
5317,site.08.subj.05TB32015.lab.1828.iso.1,0.9179896116256714
5318,site.08.subj.05TB32016.lab.1868.iso.1,0.9179896116256714
5319,site.08.subj.05TB32017.lab.1849.iso.1,0.9251238703727722
5320,site.08.subj.05TB32018.lab.1857.iso.1,0.9179896116256714
5321,site.08.subj.05TB32021.lab.1883.iso.1,0.9252949953079224
5322,site.08.subj.05TB32023.lab.1895.iso.1,0.9179896116256714
5323,site.08.subj.05TB32024.lab.1892.iso.1,0.9179896116256714
5324,site.08.subj.05TB32024.lab.1899.iso.1,0.9179896116256714
5325,site.08.subj.05TB32026.lab.1901.iso.1,0.9247082471847534
5326,site.08.subj.05TB32034.lab.1931.iso.1,0.9179896116256714
5327,site.08.subj.05TB32038.lab.1948.iso.1,0.9179896116256714
5328,site.08.subj.05TB32043.lab.1981.iso.1,0.9251238703727722
5329,site.08.subj.05TB32047.lab.2001.iso.1,0.9179896116256714
5330,site.08.subj.05TB32050.lab.2032.iso.1,0.9179896116256714
5331,site.08.subj.05TB32052.lab.2037.iso.1,0.9251238703727722
5332,site.08.subj.05TB32053.lab.2021.iso.1,0.9179896116256714
5333,site.08.subj.05TB32056.lab.2020.iso.1,0.9317635297775269
5334,site.08.subj.05TB33001.lab.1749.iso.1,0.9179896116256714
5335,site.08.subj.05TB33002.lab.1764.iso.1,0.9179896116256714
5336,site.08.subj.05TB33003.lab.1766.iso.1,0.9181408882141113
5337,site.08.subj.05TB33004.lab.1770.iso.1,0.9179896116256714
5338,site.08.subj.05TB33006.lab.1779.iso.1,0.9179896116256714
5339,site.08.subj.05TB33006.lab.1833.iso.1,0.9179896116256714
